idx	french
60	Celui qui a placé ce sort savait ce qu'il faisait.
61	L'étoile est probablement un point focal pour l'enchantement.
62	Puis-je le dissiper ?
63	Y a-t-il un mot de passe ?
64	Pourrais-je la défoncer ?
65	(Reculer de la porte.)
66	La Dissipation de la Magie pourrait marcher, théoriquement.
67	Évidemment. Si tu avais le sort pour ça.
68	Mais ce sceau paraît particulièrement robuste.
69	Il te faudrait être très habile pour percer.
70	Ou très chanceux.
71	La plupart des Verrous Magiques ont des mots de passe.
72	Un mot ou une phrase qui descelle la porte instantanément.
73	Mais il te faudrait savoir lequel.
74	Deviner serait... difficile.
75	Surtout avec un sceau de magicien. Ils tendent à être créatifs.
76	Non.
77	Il pourrait cependant y avoir un mot de passe.
78	La porte est en fer. Du fer épais.
79	Percer le métal et la magie...
80	Ça requerrait une force immense.
81	Et le sceau pourrait riposter.
82	Les protections magiques le font souvent.
83	Tu traces des yeux les lignes gravées de l'étoile.
84	L'énergie ésotérique est forte, mais la géométrie est... imparfaite.
85	La branche inférieure gauche de l'étoile ne se connecte pas correctement à la matrice d'ancrage de la protection.
86	« Tu vois quelque chose, Clerc ? »
87	Si tu appliques une force contondante à exactement un angle de quarante-cinq degrés sur ce point précis...
88	L'énergie cinétique contournera le champ d'absorption du Verrou Magique et fracassera le fer en dessous.
89	Tu sais exactement où frapper.
90	Tu fixes l'étoile luisante, essayant de disséquer l'art des sorts.
91	La nature exacte du sceau t'échappe.
92	Prépare-toi.
93	(Saisir la porte.)
94	Tu te jettes contre le fer.
95	Tes muscles se tendent. Ton corps proteste.
96	La porte ne bouge pas. Pas même d'un millimètre.
97	À la place, le symbole d'étoile s'embrase d'un bleu vif.
98	Une décharge d'électricité traverse le fer.
99	(Encaisser le coup.)
100	Le choc remonte tes bras et traverse ta poitrine.
101	Tu recules en titubant, de la fumée s'élevant de tes gants.
102	Ça... c'était une erreur.
103	La porte a des enchantements défensifs. Bien sûr.
104	« Merde. Ça m'a même un peu touché. »
105	« Mais bel essai, j'imagine. »
106	Tes mains sont engourdies.
107	La sensation de picotement se répand jusqu'à tes épaules.
108	Note pour moi-même : ne pas réessayer ça.
109	« Tu crois que c'était un magicien ? »
110	« Le symbole d'étoile. Le sceau. Tout ça, c'est du travail de magicien. »
111	« Qui d'autre scellerait une porte aussi méticuleusement ? »
112	« Bien sûr. Étant moi-même un magicien, il est naturel que je sache ce qu'un magicien magicien-penserait. »
113	Le gobelin te plisse les yeux.
114	« ...C'est juste. »
115	Quelque chose de précieux, en effet.
116	Ou quelque chose de dangereux.
117	Tu te penches tout près, écoutant.
118	Rien. Silence complet.
119	La porte est trop épaisse. Ou il n'y a rien au-delà.
120	Ou quelque chose attend très, très silencieusement.
121	Arrête de te faire peur à toi-même.
122	Oui. Évidemment.
123	Ce n'est pas- je veux dire, c'est...
124	C'est une porte ésotérique, seules des méthodes ésotériques l'emporteront au bout du compte.
125	(Se racler la gorge.)
126	« Hm ? »
127	Prépare-toi.
128	Puis parle.
129	« DIS-MOI, <shake>Ô PORTE</shake>, QUEL EST TON MOT DE PASSE ?! »
130	Ton compagnon est décontenancé par l'intense éjaculation.
131	Silence.
132	D'abord.
133	Puis...
134	« Tu tentes une persuasion là, ou...? »
135	(Rester silencieux.)
136	Il lève les mains en l'air.
137	« <i>Maître Hagginshags ?</i> »
138	Une toute petite voix, faiblement derrière la porte de fer.
139	« <i>Pas souvenir ? Le mot de passe est : Apprendre ! J'apprendrai...!</i> »
140	« Pardon, qui est-ce ? »
141	« MERCI, PORTE ! »
142	« Quoi ? Ça a vraiment marché ? »
143	« <i>Hm ?</i> »
144	« <i>Oh non... pas maître du tout !</i> »
145	La voix s'en va.
146	Snell te regarde, puis la porte. Puis toi de nouveau.
147	« On essaie ? »
148	Tu lances vite Graisse sur la porte mystérieuse.
149	Ce qui semble bien marcher- même si tu n'es pas sûr de dans quelle mesure.
150	Tu canalises chaque once de force dans ton assaut.
151	La porte de fer gémit sous la pression.
152	Tes muscles hurlent en protestation.
153	Le symbole d'étoile vacille et faiblit.
154	(Une poussée de plus !)
155	Dans un <i>craquement</i> assourdissant, le sceau magique vole en éclats.
156	Des fragments bleus d'énergie se dispersent comme du verre.
157	La porte s'ouvre vers l'intérieur, vaincue.
158	Tu as réussi. Par la pure force brute.
159	« Putain de merde. »
160	« Tu as vraiment brisé un sceau de magicien à mains nues. »
161	Il a l'air sincèrement impressionné.
162	Tes bras sont mous comme de la gelée.
163	Ça en valait la peine.
164	La porte s'ouvre grand dans un <i>boum</i> puissant.
165	Le son résonne à travers les couloirs du donjon.
166	Tout le monde a entendu ça.
167	À l'intérieur, tu vois une faible lumière émaner du fond.
168	Douce. Presque accueillante.
169	Ou peut-être un piège. Probablement un piège.
170	Une seule porte verrouillée ne suffit d'habitude pas à ces putains de types de magiciens.
171	« Bon. Après toi, Clerc. »
172	Le gobelin désigne l'embrasure ouverte.
173	Il ne passera pas en premier, ça c'est sûr.
174	Au-delà gît l'inconnu.
175	Quels secrets ce magicien a-t-il cachés ?
176	Il est temps de le <i>découvrir</i>.
