idx	prefix	english
135		For gods' sake, you got caught using city-funded paper and prints to write FREESTRIDER op-eds. 
136		You're lucky they didn't find the other dozen you'd already sent out. 
137		<shake>Dereliction</shake>. 
138		Bjôrn gave you a pat on the back as you got called in. 
139		Remember his grin? That piece of shit loved every second of it. 
140		When the grilling was over, the Patriarch ripped your rank. But he didn't exile you. 
141		He obviously didn't have the power to do so. Stripping a high-tier esoteric-expert cleric of his rank is like robbing a bank to pay off a loan. You're just gonna end up with more shit on your shoes. 
142		Unless you're a lucky motherfucker. Which you clearly are. 
143		Right. That's why- 
144		That's why you're doing this grunt work. 
145		But hey, could be worse. 
146		Could be a sender. 
147		The goblin taps you on the back as you get up. 
148		"Look, it's just a statue." 
149		"No one will notice the, uh, crack," he says and glares at the massive <i>ravine</i> you caused in the wood. 
150		"So don't worry about it." 
151		(Look at the crack in the statue.) 
152		Yeah. No worries. 
153		Nobody cares about an old dead god anyhow. 
154		(Whimper.) 
155		Yeah... it'll be fine. No one will know. 
156		You look upon the ruined symbol of Urth with a heavy heart. 
157		Blood has been spilled. It should have been yours. 
158		This feels... bad. 
159		FEARS. UNLOCKED. 
