idx	french
155	« Oh que oui. Carrément. »
156	« Oh. »
157	« Enfin, c'était malin de l'adopter. Ou du moins, ça- »
158	Une détonation venue de quelque part au loin résonne dans le couloir.
159	Le gobelin sursaute.
160	Un frisson le long de ton échine.
161	Puis la chambre redevient silencieuse. Une odeur de mort s'attarde encore.
162	Il se racle la gorge. « Qu'il aille se faire foutre, cet endroit. Allons-y. »
163	Voyons quel genre de butin on obtient...
164	C'était un grand guerrier en son temps.
165	Tu l'as honoré d'un ultime combat.
166	(Dire une prière à Urth.)
167	(Se contenter de piller le cadavre.)
168	(Faire quelque chose entre le pillage de tombe et la religion.)
169	(Être apolitique.)
170	Tu le fais.
171	Putain ouais.
172	Il te faudra considérer où sur le spectre tes actions atterriront.
173	Bon choix. Fier de toi.
174	...C'est ça.
175	« C'est-à-dire ? »
176	« Un peu de respect. » (Chuchoter une prière à Urth.)
177	« Un bon <i>pillage</i> à l'ancienne. »
178	« Je ne suis pas sûr. Mais il a l'air d'avoir été un vrai guerrier d'Urth. Alors... »
179	« C'est ça. Je comprends. »
180	Je ferai ce que je dois.
