idx	french
1089	« Maintenant partez. Filez ! » (Les faire partir.)
1090	Tu sens la pression.
1091	Qui monte.
1092	« Oh dieux... »
1093	Tu ne peux pas.
1094	Le peux-tu ?
1095	(Leur hurler dessus.) « Arrêtez ça ! Rentrez chez vous ! »
1096	(Commencer à pleurer.)
1097	« Bon sang. »
1098	« C'est quoi ce bordel ? »
1099	« Oh. Il est triste ? »
1100	« Je suis triste... de l'état de la jeunesse... » (Tenter de te contenir.)
1101	Le gamin blond s'agite, cherchant ses mots.
1102	Il trouve ça si gênant qu'il en oublie tout le combat.
1103	« On va juste... y aller, les gars. Ça n'en vaut pas la peine. »
1104	« Mm-hm. »
1105	« Désolé, Clerc. »
1106	Le gamin silencieux se contente de secouer la tête.
1107	« Non, restez, je vous en prie. Faites juste comme si ça n'était jamais arrivé. »
1108	« D'accord, adieu à jamais... » (Les laisser partir.)
1109	Regarde-les.
1110	Regarde ces pauvres gars, perdus dans un tourbillon de douleur.
1111	D'abandon.
1112	Ils ne sont pas si différents de moi.
1113	Qu'est-ce que ça change ?
1114	Tu aurais été ici, si ton chemin avait été juste un peu moins doré.
1115	Ça compte, si ça te tient à cœur.
1116	Ce qui est le cas. À un certain niveau.
1117	Montre-leur que ça te tient à cœur. Et ce sera bien.
1118	« Pause. Une seconde. »
1119	« Oh ? Vous... vous avez fini ? »
1120	« Vous... vous rendez ? »
1121	« Gamin. Je sais que tu veux faire ce qu'il y a de mieux pour cette cité. Moi aussi. »
1122	Il te laisse parler.
1123	« Et vous croyez clairement en vous ici. Mais... vous devez prendre une décision. »
1124	Parles-tu à lui, ou à toi-même ?
1125	« Quelle décision ? »
1126	L'adrénaline retombe.
1127	Chacun d'eux- le cœur battant. Les jambes flageolantes.
1128	Ils sont effrayés.
1129	Tu peux les laisser poursuivre leur quête de sens.
1130	Ou leur accorder une échappatoire.
1131	Ou juste les laisser partir.
1132	Ce serait probablement le mieux.
1133	Montre-leur la voie.
1134	« Je m'excuse pour l'échauffourée. Vous devez suivre vos propres chemins. Alors... poursuivez votre quête. » (Laisser tomber.)
1135	« Hein ? »
1136	« Je n'interférerai pas. Mais j'ai encore quelques questions pour vous. »
1137	« J'ai perdu tout intérêt là-dedans. Faites ce que vous voulez. »
1138	« C'est quoi ce délire... ? »
1139	« Vous allez juste... »
1140	« Oui. Ignorez le combat. Ça arrive tout le temps. »
1141	« C'est pas bien. Vous devriez pas vous battre... »
1142	« C'est un truc de clerc. Tu comprendrais pas, grand gaillard. »
1143	« Euh... on est contents si vous êtes content ? »
1144	« Ouais. » (Baisser les yeux.)
1145	Rollo regarde ses potes, qui haussent tous les épaules.
1146	« D'accord. Bien sûr. Euh. Qu'est-ce que vous voulez alors ? »
1147	Bien rattrapé.
1148	Légèrement humiliant, mais bon.
1149	Tu n'as prouvé rien d'autre que le rétrécissement de ta virilité.
1150	Aie honte. Aie très honte.
1151	Le gamin dégingandé cherche son air. « Ouais, <i>quoi</i> ?! »
1152	« Va servir ta cité, Rollo. De l'intérieur. C'est la meilleure façon de créer le changement. Avec ma recommandation, tu as un pied dans la porte. »
1153	Ton cœur bat.
1154	Mais tu ne peux pas comprendre ces jeunes.
1155	À moins que...
1156	C'est la faute des parents.
1157	Ça l'est toujours.
1158	« Vous ne comprenez pas... à quel point vos parents seraient déçus, Rollo ? Vous tous ! »
1159	Ils te fixent d'un air vide.
1160	« Si vos parents savaient à quel point vous êtes tous tordus... ici dans ce groupe terroriste <b>radical</b> antigouvernemental ! »
1161	Il lâche un rire moqueur.
1162	Mais tu remarques une pointe de... qu'est-ce que c'est- de la <i>douleur</i> dans le rire ?
1163	« Vous plaisantez ? » dit-il, en regardant Nisse qui se contente de froncer les sourcils. « Vous croyez qu'ils en ont quelque chose à foutre ? Ils sont tout aussi en colère sur l'état de la cité. »
1164	« Ils peuvent juste rien y faire parce que... ils ont tellement de merdes à faire. »
1165	« Nous, on est libres, alors on a le temps de vraiment <b>faire quelque chose</b>. »
1166	« Bon, soyez libres ailleurs. C'est une propriété privée. Je crois. » (Les faire partir.)
1167	« Bien sûr. Je comprends. » (Les laisser rester.)
1168	« Je crois pas que vous compreniez. »
1169	« Mais peu importe. »
1170	« Vous allez nous laisser tranquilles maintenant ? »
1171	« ...Ouais. Bien sûr. »
1172	« Bien. Autre chose ? »
1173	Le sort fait vitrifier ses yeux une seconde.
1174	Puis il sourit.
1175	« Hé, hé, du calme. Ne nous battons pas. On est tous du même côté ici. »
1176	« Le clerc est notre ami. Je vois pas pourquoi on ferait quoi que ce soit de négatif et/ou possiblement agaçant envers lui. »
1177	Le petit gamin jette des regards entre toi et Rollo.
1178	« Vous l'avez <i>charmé</i> ? Sérieux ? »
1179	Rollo affiche une expression incrédule.
1180	« De quoi tu parles, Toli ? Sois pas ridicule. »
1181	« Sten ! Tape-lui dans le dos. Fort. »
1182	Le grand garçon hausse les épaules.
1183	Puis il abat sa paume sur Rollo. Fort.
1184	Le voile ésotérique sur ses yeux s'évapore instantanément.
1185	« Gah... ! C'est quoi ce bordel... ? »
1186	« Hé ! J'ai dépensé un emplacement de sort entier là-dessus. »
1187	« Beau contresort. »
1188	« Tu es plus calme maintenant ? »
1189	« Merci ? »
1190	« Vous m'avez CHARMÉ ?! »
1191	Ton compagnon gobelin se penche et chuchote : « Pour une fois, le contrôle mental me dérange pas. »
1192	« Tu étais hors de contrôle. Procédure de base. »
1193	« Désolé. »
1194	« Je ne suis pas désolé. Tu l'avais cherché. »
1195	Le gamin blond ricane quelques fois, tentant clairement de comprendre sa situation.
1196	« Bon, on se casse pas, putain ! »
1197	« Si vous ne partez pas, alors vous devez prendre une décision sur votre avenir... »
1198	« C'est juste. » (Les laisser rester.)
1199	« Vous croyez qu'un peu plus de magie douloureuse pourrait vous persuader du contraire ? » (Les faire partir.)
1200	« Très bien. Alors... on reste. »
1201	« Plus de magie non plus. »
1202	« Même si c'est plutôt cool. »
1203	« Mais je vous en prie, Seigneur Clerc- y a-t-il autre chose dont vous voulez parler ? »
1204	Il agite la main. « Vous savez quoi. On va juste y aller, les gars. »
1205	« Ce Clerc est une cause perdue. »
1206	Le gamin dégingandé referme son poing, éteignant son trait de feu prêt à partir.
1207	Le grand gamin se contente de hocher la tête sans te regarder.
1208	Tu regardes les gars sortir du rollermill, un à un.
1209	Jusqu'à ce qu'ils ne s'attardent plus parmi les rouages qui tournent.
1210	« Bon. Tu les as fait partir. C'est déjà ça. »
1211	E-C'est ça.
1212	« Je crois... que tu as fait ce que tu devais. »
1213	Il est trop gentil.
