idx	french
67	Direct. Peut-être trop direct.
68	Les yeux de l'anoure se plissent.
69	« <i>Pardon ?</i> Tu mendies ? À ma porte ? »
70	« <i>Espèce de cochon !</i> »
71	« Pardon ? »
72	« Alors c'est un non ? »
73	(Hausser les épaules.)
74	« C'est tout ce que tu voulais ? Déranger, et mendier ? »
75	« Parce que tu sens l'encens et la bien-pensance. »
76	« <i>C'est évident.</i> »
77	« <i>Imbécile.</i> »
78	Grossier.
79	Mais exact.
80	« Je suis <i>Guillaume de Crête</i>. »
81	« Chouette nom. »
82	« Qu'est-ce que ça veut dire ? »
83	« Oh, alors c'est de là que ça vient. »
84	« <i>Merci</i>. »
85	« Rien dont tu aies à te soucier. »
86	« Quoi ? »
87	« Des branchies. Ça vient de ton nom, je suppose. »
88	« C'est idiot. Non. Ne redis jamais ça. »
89	« J'habite ici. <i>Je vis ici.</i> »
90	« Est-ce un crime désormais ? Dans cette <i>maudite</i> cité ? »
91	Il semble sur la défensive.
92	« Non. C'est, comme tu dis, <i>de la merde</i>. »
93	« Temporaire. Jusqu'à ce que je prenne le prochain navire pour rentrer. »
94	Il fait un geste vague vers le port.
95	« Bien. »
96	« <i>Au revoir.</i> »
97	La porte se referme d'un déclic.
98	Contente-toi de sourire. Le genre de sourire qui ouvre les bourses.
99	Oh, et lèche-lui les bottes. À fond.
100	« Mon bon monsieur. Un gentilhomme de votre stature soutient sûrement les arts ? Ou la sainte cause ? »
101	« <i>Ah. Flatterie.</i> »
102	Il soupire, sa poche gutturale se gonflant légèrement.
103	Je te l'avais dit.
104	« Tu es charmant. <i>C'est ennuyeux.</i> »
105	Il attrape quelque chose de l'autre côté de la porte.
106	« Prends ceci. Maintenant, <i>au revoir.</i> »
107	Il te fourre une élégante bouteille dans les mains.
108	La porte claque avant que tu puisses dire merci, ou quoi que ce soit d'autre.
109	(La regarder.)
110	Le liquide rosâtre à l'intérieur tourbillonne.
111	Ce n'est pas une petite potion. L'anoure doit être bien connecté.
112	Concentrée. Puissante.
113	Charmant. Ça va rendre les choses bien plus fluides...
114	« Alors t'as vraiment été frapper à la porte d'un inconnu ? »
115	« Écoute, je vais pas trop critiquer tes méthodes, mais si tu continues comme ça on aura fini <i>six mois</i> après l'élection. »
116	« Et t'as même pas posé de questions sur le salon de thé. Pas une seule fois. »
117	« Ah bon ? »
118	« Sois pas si négatif. »
119	« Tu as raison. Concentrons-nous, juste... »
120	« J'avais juste le sentiment que cette porte était importante, c'est tout. »
121	Bien. Cool.
122	« Non. »
123	« Je suis à peu près certain que j'en ai glissé une là-dedans. »
124	« Oh. »
125	« Je suis à peu près certain que tu n'as rien glissé, métaphoriquement ou autrement, dans qui que ce soit. »
126	Jamais eu. Jamais n'aura...
127	Il t'a percé à jour.
128	« Ouais. »
129	Le gobelin ferme les yeux dans une brève contemplation silencieuse.
130	Puis il dit : « Tiens-t'en peut-être, euh, aux <i>le points d'interest</i>. D'accord ? »
131	« C'est drôle. J'aime ça. »
