idx	prefix	english
271		He lets out a big sigh. "Guess we've got more questions to ask." 
272		Discuss the quest, of course. 
273		Just share your feelings. 
274		Ask him about it. Like, how fucked you both are. 
275		Just speak. 
276		"This is a mess." 
277		"How bad is this?" 
278		"Elves are scary." 
279		"A right fucking mess." 
280		"The Illym are powerful, even in Norvik." 
281		"If one of their own got offed..." 
282		"Yeah. Could spell trouble for sure." 
283		"I'm inclined to agree." 
284		"Should be easy to identify an elf, right?" 
285		"I don't like Visken. We shouldn't have brought the elf here." (Whisper, so the pale man doesn't overhear.) 
286		"This is above my rank." 
287		M-"So... what now?" 
288		"You'd think that. I'm guessing it'll be impossible." 
289		"Look, I'll say it again. He's a weirdo." 
290		"But the Old Lady has a deal with him." 
291		"So for better or worse, he's our guy." 
292		The connection here is interesting. They're both strange entities here in this strange city. 
293		"Mm." 
294		"But I don't see anyone jumping at the chance, so." 
295		"You're still serving the Old Lady. For now." 
296		He's ordering you around again. But... 
297		Perhaps this is not the time to complain. 
298		He takes a deep breath. 
299		The goblin does not look forward to reporting all of this. 
300		"Gather any remaining clues in the tea shop." 
301		"Then we report to Lady Sageleaf." 
302		He snaps his fingers. "ASAP." 
303		You hear the pale man clear his throat across the circular chamber. 
304		"Cleric. I am finished with my report." 
305		"However, it is quite late. Please, return in the morning and we shall discuss this." 
306		Then he just walks away, leaving you and your companion alone in the lichhouse. 
307		(Give Visken a thumbs up.) 
308		"I want to check out the corpse again." 
309		"Ah, yeah. You obviously also want to do the thing." 
310		The thing? 
311		"What thing?" 
312		(Just stare at him.) 
313		"You know. The <i>thing</i>." 
314		He holds up a hand to his mouth and mimics talking. 
315		What is he implying? 
316		Tell him: no thank you. 
317	FC9 cha-	"No thank you. I'll skip." 
318		"Elaborate." 
319		"What <i>thing</i>?" 
320		"What?" 
321		"I'll skip. Whatever it is you're implying." 
322		"Fucking hells, Cleric, no!" 
323		He groans. 
324		"You know. The thing you clerics do? With the corpses?" 
325		"What's it called, the uh... when you speak with the dead?" 
326		You never had a chance to cast Speak with Dead before coming here. 
327		"Speak with Dead?" 
328		"The spell? Speak with Dead?" 
329		"Yeah. What's it called?" 
330		"<i>Speak with Dead</i>." 
331		He glares at you. 
332		"Are you making fun of me?" 
333		"No. It's called <i>Speak with Dead</i>." 
334		"Right." 
335		He closes his eyes and groans. 
336		Heh. He's embarrassed. 
337		"Oh. It's just called that? Right. That's the one." 
338		"Right. That is a thing I am... somewhat capable of doing." 
339		"We'll see about that." 
340		"No way. That's creepy." 
341	DC11 int-	"I never did any corpse-stuff at the Towers. However, I believe it is time to do so." 
342		He squints. "Phrasing it like that doesn't... doesn't evoke trust in your abilities, Cleric." 
343		"I guess we will." 
344		"I don't disagree." 
345		"Great." 
346		"...And don't call it <i>corpse-stuff</i>. Doesn't sound good." 
347		Sounds good to you. 
348		Agreed. 
349		"But you get five questions from that spell, right?" 
350		"With that you should easily be able to figure out who, what, why, when. And so on." 
351		Perhaps Visken can tell you something about that spell... 
352		You already memorized this spell. Go make use of it. 
353		"Let's talk to Visken. Hear his report." 
354		"Let's talk to Visken in the morning. Hear out his report." 
355		"Let me check the corpse again." 
356		"Before anything else, we should explain all this to Lady Sageleaf." 
357		"In the morning, we should report to Lady Sageleaf right away." 
358		"Oh. Wait, but... doesn't it take years to learn that shit?" 
359		(Shrug.) "Eh. Give me an afternoon or two." 
360		"I think I lost something when I fell into the river. But it's coming back to me." 
361		"Well, well. Aren't you just absolutely horrifying." 
362		"Sounds... worrying. But good. Just try to get back into the groove quickly, alright?" 
363		"Yeah. Sure. Lead the way." 
364		"Yeah. It's late anyhow." 
365		"Oh. Yeah, why not. You lead the way." 
366		"Good thinking. Let's go." 
367		"Yeah. In the morning. Good idea." 
368		The goblin yawns. 
369		E-Alright. Let's get going. 
370		How exciting. 
371		Not often you get to deal with elves. 
372		This is a terrible idea. You should have run away the second you saw those ears. 
373		The pale man knows what to do. It was smart to let him handle the corpse. 
374		A new quest. 
375		The pale man will know. 
376		This is a real mess, isn't it? 
377		How screwed am I? 
378		I hate elves. 
379		Bringing the corpse to Visken was a mistake. I don't trust that guy. 
380		(Don't say anything. Just stand there like a man without a plan.) 
381		E-Let's go speak with Visken. 
382		(Look over to Visken.) 
383		Perhaps. 
384		Oh yes. You've really fallen into the bog this time. 
385		You will survive. 
386		This will be your end. 
387		They always seem to pop up where they don't belong. 
388		You've never even met an elf. 
389		Now you have. And that elf does not belong. 
390		What other choice did you have? 
391		Eh. He's alright. Just stay on his good side and you'll be fine. 
392		"I'm afraid it's quite late at the moment, Cleric." 
393		"Come back in the morning. You shall have my report then." 
394		Then he just walks away. 
395		Wow. This fucking guy... 
396		It is late. He needs to sleep. 
397		Heh. Power move. 
398		E-Oh well. 
