idx	prefix	english
61		You can escape! You're strong enough, right?! 
62		A man is alone. Alone, you can survive. 
63		You will survive. 
64	ROLL22 str-	Escape the Cube. 
65		You struggle against the incredibly hard mass around your limbs. 
66		Around everything. 
67		You press a little further. Again. 
68		But it's not enough. 
69		(Shake and try to scream.) 
70		It is numb. 
71		You are ready. 
72		You fight. Yet... 
73		Your muscles give out. After reaching just a little bit further. 
74		The burning continues. Inside and around. 
75		"<b>Cleric</b>!" a faint voice calls out to you. 
76		That feeling isn't nice. 
77		The one where you're sitting, eyes fixed upon the bucket. The sour apples sticking out of it like a mountain of bad decisions. 
78		That sick and sinking feeling in your stomach. 
79		(Feel sick.) 
80		It was not RIGHT. 
81		But you did it. They told you to. 
82		Fifteen. You ate. Fifteen. 
83		You probably knew it wasn't real. But you did it. 
84		And when you walked up to those kids, at the bottom of that pit behind the Hills Central Lower School, with that bucket filled with fifteen <i>âppleskrutt</i>... 
85		They laughed. They chanted. 
86		<b>Evil</b>. 
87		Little shits. 
88		Children are the worst. 
89		That's when you got that nickname, that stuck around until your dad died, and you left the Hills behind. 
90		They kept saying it. When you got mad they said it. When you played along, mocking yourself. <b>They said it</b>. 
91		<i>Appleboy.</i> 
92		APPLEBOY. 
93		It's not even a good name. So uninspired. 
94		Yet you still tried to follow them. To be nice. Play nice. Be a <i>friend</i>. 
95		<i>APPLEBOY</i>. 
96		But eventually they just started running away. 
97		<shake>APPLEBOY</shake>. 
98		Each time you would try to get close - they would laugh, and snicker, and leave. 
99		AND SO, THE APPLEBOY WAS ALL ALONE, UNTIL THE DAY... 
100		HE... 
101		<b>DIED.</b> 
102		"<shake>YOU DUMB ASSHOLE!</shake>" 
103		"TAKE THE <shake>DAMN</shake> ROPE!" 
104		The goblin cannot speak to you... that way. 
105		Show him how a man deals with his problems. 
106		He does not enjoy seeing you be dissolved. Clearly. 
107		What are you sleeping? GET BACK TO THE GRIND! 
108		You push. And fight against the endless pressure of this translucent force of acid and pain. 
109		And then... 
110		You cling to it. 
111		"Let's go!" the goblin yells and pulls with all his might. 
112		Your muscles urge to stop. But the lack of pain on each limb as it escapes the Cube's surface causes you to continue. 
113		And finally... 
114		(Leave the Cube.) 
115		You pant and wheeze, and cough up pieces of still sizzling Cube ooze onto the dungeon floor. 
116		The pain fades... 
117		Part of that is your brain not processing the incredibly horrific burns you've suffered. 
118		You best heal soon. 
119		Next to you, the goblin laughs. "Holy shit." 
120		"I thought you were a goner." 
121		(Just enjoy breathing again.) 
122		"Good spirit. Whew." 
123		You turn around and look at it. 
124		The massive Gelatinous Cube just... stays. Entirely still. 
125		It does not move, nor react to your presence. 
126		"It's a... weird one." 
127		"I've seen a few Cubes, but never one that just sits there. Really ominous, honestly." 
128		It's clear that this cube is, at the very least, not actively hostile. 
129		(Punch the Cube.) 
130		(Pet the Cube.) 
131		E-I wonder... 
132		You swing your fist. 
133		Hitting a nearly solid surface. 
134		It sort of bounces as you make contact. 
135		"I don't think that's a-" 
136		The goblin does not have time to finish. 
137		The ooze quickly sends a piece of itself flying towards you, in a tendril-like fashion. 
138	ROLL8 dex-	Dodge the pseudopod. 
139		You quickly step out of the way. 
140		You try to step out of the way, but there's no time. 
141		The fist-like formation of its ooze hits you right in the face. 
142		"Holy shit, Cleric...!" 
143		You stumble around in front of the Cube, barely being able to stand. 
144		"You took that like a champ. Geez." 
145		But as you get ready for the next attack- it does not come. 
146		You do not seem to do anything to it, beyond causing it to lash out. 
147		"Right. It's passive until you start fucking with it." 
148		"Got it." 
149		You reach forward and carefully tap the surface. 
150		But it just burns your hand a bit. 
151		"You having fun?" 
152		"Ouch." 
153		"Worth it." 
154		The ooze does not seem to react. 
155		"For one, they're never this passive." 
156		"They also shouldn't be this big, I don't think. I've heard of them splitting and merging at times, but not to this size." 
157		"Beyond that, I just know they're attracted to..." 
158		He stops and thinks for a bit. "Uh... what was it..." 
159		"The blood of man?" 
160		"Powerful women?" 
161		"Soul-less Freestriders?" 
162		"Hot local goblins?" 
163		"Foreigners?" 
164		"It's not clerics, is it? I swear on the gods, if it's clerics..." 
165		"No." 
166		No such thing. 
167		Who isn't? 
168		"Nope." 
169		He lets out a quick laugh. 
170		That's mean. 
171		But very true. 
172		"Don't distract me." 
173		"Who isn't?" 
174		"But no." 
175		"Stop." 
176		He snaps his fingers. 
177		"They're attracted to <i>heat</i>." 
178		A well-written book, but... you do not believe Cubes have the ability to read. 
179	DC17 cha-	"You've read that?" 
180	FC17 cha-	"Warmth?" 
181		He gives you a deep and all-consuming glare. 
182		"I'm not talking about <i>the romance novel</i>. Obviously." 
183		"Heat. Warmth." 
184		"That is a synonym, yes." 
185		The goblin points to the glowing torch, inside the Cube. 
186		"I bet that has something to do with it." 
