idx	french
111	D'abord un pouce. Puis deux.
112	Puis tout ton index.
113	C'est une excellente façon de perdre un morceau de corps.
114	Il existe bien des récits de vides sombres qui dévorent tout membre inséré.
115	(Le remuer.)
116	(Retirer ton doigt, et espérer qu'il reste attaché à ta main.)
117	Tu le fais.
118	Pour une raison ou une autre.
119	Rien ne se passe...?
120	Tu tâtes l'intérieur de la tête de lion. Elle paraît creuse.
121	Le gobelin te fixe - une expression interrogative.
122	En le retirant lentement, ton index reste par chance.
123	Ouf...!
124	Mais il manque quelque chose...
125	Peut-être.
126	D'aventure.
127	Avec précaution, tu guides la jacinthe dans le trou-orbite parfaitement dimensionné.
128	Une fois assez proche, comme un aimant elle est aspirée à l'intérieur.
129	Puis tu entends un bruit étrange dans les murs.
130	OH PAR LES DIEUX !
131	Mm ?
132	Il s'est passé quelque chose ?
133	Le gobelin cherche son souffle, incapable de parler.
134	(Regarder à ta gauche.)
135	Oh.
136	Tu viens presque - <i>PRESQUE</i> - de MOURIR.
137	« C'était rapide. »
138	(Se mettre à trembler, en raison d'une décharge d'adrénaline légèrement différée.)
139	Tu serais mort, si la dernière lame n'avait pas été bloquée par ces lianes.
140	Et Snell serait mort s'il s'était tenu juste un peu plus en arrière - ou à gauche.
141	« ...P-putain... »
142	Le gobelin tremble réellement.
143	« On était... »
144	« On était si... près. De juste, genre... mourir. Regarde ces trucs...! On serait- tu serais- coupé en deux ! »
145	« Tu en es conscient, Clerc ? »
146	Hm ? Qu'est-ce qui se passe ?
147	« Non. Les vrais hommes ne traitent pas les émotions comme ça. »
148	« Oui. Peut-être. On verra dans un instant. » (Frissonner.)
149	« Il y a de la magie pour ça. Genre... Régénération. »
150	(Regarder autour.) « Quoi ? Il s'est passé quelque chose ? »
151	« Je vois. Tu es un stoïque, alors. »
152	Tous les vrais hommes le sont.
153	« Bien sûr. Les sentiments ne me troublent pas. » (Se sentir un peu défaillir.)
154	« Tu es sûr ? Tu as l'air un peu- »
155	« J'ai entendu qu'une réaction différée est normale dans ces situations. »
156	« J'ai entendu parler d'un type qui s'est pris une flèche à travers le crâne une fois. Genre, de part en part. »
157	Le gobelin a tendance à beaucoup parler quand il est en panique émotionnelle.
158	« Ce putain de type, il a juste continué à marcher comme si de rien n'était. Comme s'il était juste- »
159	« Régénération ? Genre... celle utilisée pour les membres perdus ? »
160	« Tu ne veux pas dire Rappel à la Vie ? »
161	« Je viens presque de mourir, s'il te plaît, ne débats pas de sémantique, Snell. »
162	« Écoute, c'est pas moi le type-magie ici, mais- »
163	« Tu es sérieux ? Tu es <b>sérieux</b> ?! Tu vois pas les- tu n'as pas- »
164	Dans un craquement brusque, le devant du sanctuaire se déloge d'un coup.
165	Le gobelin sursaute.
166	Une voix grondante et grave résonne à travers la chambre, tandis qu'un crâne de lion se met à flotter hors du sanctuaire, accompagné d'une hallebarde spectrale.
167	« <shake>EL VIGILANTE ROJO DE CRINBLANCA, CASTIGARÁ TU-</shake> »
168	Puis le crâne tombe au sol.
169	(Le fixer tandis qu'il roule sur le côté.)
170	« C'est... ça ? »
171	« Hein. »
172	« J'en suis pas sûr ? »
173	Il jette un regard autour, scrutant les menaces.
174	C'était une apparition spectrale, laissée pour garder ce sanctuaire.
175	Une sorte de fantôme ?
176	Un fantôme-raté ?
177	« Je crois pas qu'ils avaient prévu que ça se passe comme ça. »
178	« Et voilà. L'esprit mort-vivant de ce temple hérétique a été vaincu. » (Se sentir fier.)
179	« Pour une fois, je suis d'accord avec toi. »
180	Hourra.
181	« Ouais. Beau boulot. »
182	« Je veux te croire. »
183	Le crâne est au sol devant toi. Et cette hallebarde est juste... suspendue là. Tout ce qu'il y a de spectrale.
184	Sois prudent.
185	Pille-les. Allez.
186	J'imagine que je vais... les examiner.
