idx	french
94	« Tu penses qu'un bijou clairement magique à l'intérieur de ce salon de thé qui a explosé ne serait pas un indice pertinent ? »
95	« Ben, quand tu le formules comme ça... »
96	« Non. »
97	« Ouais. »
98	« C'est ça. »
99	Il regarde autour de lui.
100	« Concentrons-nous ailleurs par ici. »
101	Tu passes dix minutes à fouiller les stalles ruinées.
102	Tu ne repères rien d'anormal.
103	L'ordinaire étant la suie, le bois calciné, et une ruinosité générale.
104	« Ruinosité » n'est pas un mot.
105	Ah non ? Toutes mes excuses.
106	« Rien », dit ton compagnon dans un soupir. « J'arrive à rien trouver. »
107	« Cherchons ailleurs. »
