idx	french
82	« Je veux pas être trop personnel, mais si je devais vivre avec ma mère je finirais probablement comme un de ces zombies d'énergie. »
83	Ça explique pourquoi il est si opposé à l'idée du logement intergénérationnel.
84	« Je peux... je peux demander pourquoi ? »
85	« Non. »
86	« Peut-être. »
87	« Oui. »
88	« Très bien. Alors je... m'abstiens ? »
89	« D'accord ? »
90	« D'accord. Alors... »
91	« Écoute, ils ont juste eu quelques problèmes avec certains de mes écrits. »
92	« On peut peut-être... parler d'autre chose. »
93	« Tes écrits ? »
94	« Quoi, tu peux pas être si mauvais en orthographe, si ? »
95	Drôle.
96	Commentaire idiot.
97	Commentaire idito.
98	L'orthographe. Hah. Parce que tu es un clerc. Tu lances des sorts.
99	<i>Apostasie légère</i>.
100	La marque officieuse d'un traître.
101	« J'ai eu un nouveau patriarche qui m'aimait pas, et puis quand j'ai présenté un argument pour une révolution républicaine sans l'influence des Cités Libres, ils ont dit que c'était un "détournement de ressources d'État", et ils m'ont marqué d'un cas mineur de <shake>manquement</shake>. Franchement, tout ça est exagéré, et Bjôrn utilise la même presse de cuivre tout le temps pour un tas de trucs perso et il a jamais d'ennuis pour ça alors ça me paraît vraiment exagéré et voilà. »
102	« C'est toute une histoire. »
103	(Détourner le regard et orienter la conversation vers autre chose.)
104	Il écoute ta diatribe avec un intérêt intense.
105	« Alors ils peuvent juste faire ça ? Te virer ? »
106	« C'est de la politique de Tour. »
107	(Hausser les épaules.) « Apparemment. »
108	« Je crois pas qu'ils m'apprécient beaucoup. »
109	« Et de la politique normale aussi, on dirait. »
110	« C'est... »
111	Il était sur le point de dire « compréhensible ».
112	Hilarant !
113	« Bon. Ça a l'air de conneries. »
114	« Mais tu es toujours employé comme Clerc ? »
115	« Bien sûr. Ce n'était qu'une mesure disciplinaire. Ils m'en veulent depuis que j'ai refusé de m'inscrire comme membre du Parti de Norvik. »
116	« Intéressant. Alors toute cette affaire est une sorte de parcours de rédemption pour toi, du coup ? »
117	« Résoudre le mystère du salon de thé qui a explosé, et ainsi de suite. Rentrer au bercail. »
118	« Oui. La <i>rédemption</i> est à portée de main. Ensuite je saute droit sur le Parti, et je le refaçonne à mon image. »
119	« Non. Qu'ils aillent se faire foutre. Ils vont tous se faire virer quand les Errants prendront le pouvoir. »
120	« Ça n'a pas d'importance. Une fois l'élection terminée, je reprendrai l'activisme azgaliste, comme au bon vieux temps. »
121	« Je vais le résoudre pour prouver mes capacités. À terme, je dirigerai la cité moi-même. »
122	« Je m'en fiche désormais. Je vais me faire agrarien ou un truc du genre. »
123	« Génial. »
124	Il lâche un grand rire.
125	« La chose la plus vraie que t'aies dite de la journée. »
126	« ...T'as eu un sacré paquet d'aspirations politiques, hein ? »
127	« J'étais un gamin sauvage. »
128	« Je suis un homme sauvage. »
129	« Je me sens pas trop bien. »
130	Il te fait un lent hochement de tête.
131	« C'est ça, c'est ça. »
132	« En tant que Magocrate ou juste dictateur clérical au sens large ? »
133	« Magocrate. C'est sûr. »
134	« "Le Clerc Dictateur", ça sonne bien, c'est vrai... »
135	« C'est ça... »
136	« Ça a l'air douillet. »
137	« Comme d'habitude : bonne chance avec ça. »
138	« J'en suis sûr. »
139	Le gobelin a l'air très intrigué.
140	Il veut que tu parles. Pff.
141	Bah. Dis-lui, c'est tout. Pourquoi pas ?
142	Le gobelin hausse les épaules.
143	« Être Clerc, ça doit être dur. »
144	« ...Bien sûr. »
145	« Je t'en prie. »
146	« Pas si terrible. Grâce à la Vieille Dame. »
147	« Elle veille sur les siens. »
148	« Tous les gobelins n'ont pas cette chance. »
149	« Ouais, j'ai remarqué que t'es plutôt bien loti ici. »
150	« Qu'est-ce que tu veux dire ? »
151	« Tu veux dire que t'as de la chance de vivre à Norvik. »
152	Il ricane. « Ouais c'est ça. »
153	« Tu sais qu'il y a trois tribus dans la cité, pas vrai ? »
154	« Les Mi-Chemin s'en sortent vraiment bien, grâce à Dame Sageleaf. »
155	« Mais ça n'a pas toujours été comme ça. Et la plupart des gobelins ont vraiment du mal à s'en sortir ici. »
156	« La plupart des guildes vont pas exactement embaucher un gobelin comme ça. »
157	« Quoi ? C'est illégal. »
158	« Pourquoi ? »
159	« Je vois. Ils doivent pas vouloir de gobelins à cause de la nature gobeline qui est la leur. Enfin, la vôtre. »
160	« Je sais. Ça les arrête pas. »
161	« Bonne question. »
162	Il te lance un regard mauvais.
163	Vraiment mauvais.
164	« On n'est pas humains. Alors par défaut - en moyenne - on nous fait pas confiance. »
165	« Autrefois, il y avait apparemment tout un tas de programmes censés nous pousser vers le monde du travail. Des lois anti-discrimination. Des projets de travaux publics pour gobelins. Mais les fonds pour ça se sont taris bien avant ma naissance. »
166	« Alors la plupart des gamins tombent juste dans le crime. »
167	« Ils peuvent pas faire ça. À Norvik c'est illégal d'être un criminel. »
168	« Ils ont juste à faire plus d'efforts. Le crime c'est la voie facile. »
169	« C'est compréhensible. C'est la seule voie qui leur reste. »
170	« Sans doute une des choses les plus stupides que t'aies jamais dites. »
171	« T'as clairement pas entendu tout ce que j'ai jamais dit. »
172	« La chose la plus stupide <i>jusqu'ici</i>. » (Lever un doigt.)
173	« Hé, va te faire. »
174	« C'est heureusement vrai. »
175	« Va te faire toi-même. »
176	« Facile ? »
177	« Non. C'est la seule voie pour la plupart d'entre eux. »
178	« La plus évidente, du moins. »
179	Il soupire.
180	« Imagine que t'es un gamin gobelin. Tu passes le plus clair de ta journée dans le terrier, avec vingt autres de ton âge. »
181	« Y a à peine assez de ressources pour vraiment t'enseigner tous les trucs humains qu'on est légalement obligés d'apprendre. Si t'as de la chance, t'as un parent avec un revenu stable. Sinon tu vivras dans les dortoirs. »
182	« Aucun système de soutien. Aucune chance de t'intégrer dans cette "cité" où t'es censé vivre. »
183	« Si t'as de la chance, tu décrocheras un boulot dangereux dans les tunnels. Sinon, le seul moyen d'avoir assez d'argent pour manger, au-delà des aides de base, c'est de rejoindre un syndicat. Ils recrutent jeune, pour te garder à l'ombre pour mineurs si tu te fais prendre. Tu commences comme garçon de courses. Tu finis comme... ce dont ils ont besoin pour leurs affaires. »
184	« Puis tu ramènes à la maison une lourde bourse de couronnes pour ta mère et ton père. Qu'est-ce qu'ils vont faire ? Dénoncer leur petit gamin ? Ou accepter le seul vrai revenu que le foyer a vu depuis des mois ? »
185	« Peut-être même qu'ils vont t'encourager. Te pousser à te lier bien comme il faut avec le coursier du coin. »
186	« Tu n'étais pas coursier ? »
187	« Mais c'est pas comme ça chez les Mi-Chemin ? »
188	« Des syndicats ? C'est pas illégal, ça ? »
189	« Coursier et Rabatteur. Ouais. »
190	« Bah. »
191	« Nan. Ils sont parfaitement tolérés. »
192	« C'est compliqué, mais... »
193	« La Tribu du Pont à Mi-Chemin est classée comme un syndicat. On gère les choses un peu comme les Ishkii et le NMBT. Sauf qu'on fait tout strictement dans les règles. On trafique pas de drogue, pour commencer. »
194	« Si tu ignores un certain oiseau... alors ça fait des années qu'on garde Waterlane libre de contrebande, à ce stade. »
195	« On garde Waterlane libre de contrebande. »
196	« Mais surtout, on en tient la jeunesse à l'écart. Et on garde les autres tribus à distance. Dame Sageleaf est vraiment draconienne à cet égard. Tout le monde, et je dis bien <i>tout le monde</i> dans notre tribu, a <i>un boulot et un bon salaire</i>. »
197	« On a essayé d'imposer cette méthode, notre système de soutien, aux autres tribus, mais c'est dur. Et pas toujours populaire. On est la... <i>petite tribu sectaire agaçante de Tolstad</i>, après tout. »
198	Il soupire. Encore. « Alors c'est comme ça, c'est tout. »
199	Quelle diatribe.
200	Ça lui tient à cœur.
201	Beaucoup.
202	À toi aussi.
203	Jeunes gobelins. Jeunes humains.
204	Il semble n'y avoir aucune différence quant à la solution : <i>une raison d'être et une place</i>. C'est tout ce qu'il leur faut.
205	« Bon à savoir. »
206	« Tu travailles dur pour ta Dame. »
207	« J'ai pas demandé. »
208	« Ouais. »
209	« Ça pour sûr. »
210	Tu le surprends en train de jeter un œil à l'image d'elle sur le panneau.
211	« Va te faire. Si, tu l'as fait. »
212	« Non. »
213	« Si. Tu l'as fait. »
214	« Oh. C'est vrai, ouais, je l'ai fait. »
215	« Peut-être que oui, peut-être que non. »
216	« ...Pff. »
217	Il se frotte les yeux et lâche un profond grognement.
218	« <i>Pourquoi est-ce que je passe mes journées comme ça</i> ? »
219	« Oh, vraiment ? »
220	« Je crois même pas que je veuille demander ce que tu entends par là. »
221	« Gobelin ça veut dire... sale. Boueux. Barbare, j'imagine ? »
222	« Je le dis pas méchamment. »
223	« D'accord, tu vas de toute façon me le dire. Génial. »
224	« Oh ? Dans quel sens tu l'entends, alors ? »
225	« Dans le sens gentil, serviable. »
226	« Dans le sens neutre. J'ai pas d'opinions tranchées sur quoi que ce soit. »
227	« Dans le sens "tu me surprends par ton comportement civilisé". »
228	« Oh, eh bien merci. »
229	Sa voix dégouline d'une gratitude sincère.
230	Il a l'air agacé.
231	« Je sais pas si c'est mieux ou pire », marmonne-t-il.
232	« Merci. Toi aussi tu me surprends. Tout le temps. »
233	« Merci, mon frère. » (Lui faire un check du poing.)
234	« Tu l'entends en bien ou en mal ? »
235	Il vient lentement à la rencontre de ton poing.
236	« Laisse-moi y réfléchir trois à cinq secondes avant de répondre. »
237	Il reste planté là et te fixe.
238	C'est le temps que tu prends avant de répondre à chaque fois ?
239	Est-ce qu'il se moque de toi ?
240	Oui.
241	Le silence stoïque, c'est bien.
242	C'est pénible. Tu devrais essayer d'être plus rapide.
243	Oh, dieux.
244	« Je l'entends en bien », finit-il par te dire.
245	« Bon- t'es prêt à y aller, là ? »
246	« Ou tu veux traîner encore un peu dans mon trou à gobelin ? »
247	Il grimace.
248	Tu le surprends à faire la grimace devant sa propre formulation.
249	Sexy.
250	Il s'appuie sur le canapé, le visage fatigué.
251	« Ouais. Je suis pas souvent là. »
252	Le gobelin rit.
253	« Je dirais que c'est bien mieux que d'habitude. Une fois, j'étais à un rencard- je l'ai ramenée ici. »
254	Une... fille ?
255	« Terrible idée. Le rencard se passait déjà mal. Imagine son expression quand elle entre ici, et qu'il y a une pile de rapports partout par terre, un évier bouché dans la cuisine, et quinze bols de poussière de fée confisqués empilés dans le coin. »
256	« Je te jure- elle a mis <i>dix</i> secondes à trouver une excuse ! »
257	Il raconte l'histoire avec un timing excellent.
258	C'est l'une de ses préférées. Il la raconte à tout le monde.
259	Alors que son rire s'estompe, il balaie l'endroit du regard et te dit : « Ah. Bref. Ça a meilleure allure ces jours-ci. Je me suis dit que si je suis un gobelin si "soigné" comme tout le monde dit, autant garder mon appart propre aussi. »
260	« Une... <i>fille</i> ? »
261	« Quelle histoire gênante. »
262	« J'ai du mal à te croire. Snell, vivant dans la crasse ? Jamais. »
263	« ...Ouais. »
264	« C'était à l'époque où je cherchais encore ce genre de chose. »
265	« Tu sais. Me <i>caser</i>, tout ça. »
266	Au sens métaphorique.
267	Au sens métaphorique ?
268	« Bah. J'ai fait la paix avec ça. »
269	« Hah. J'imagine que les gens changent. »
270	« Je crois pas que les gens changent. Mais je crois que chacun peut maîtriser son comportement. »
271	« Ça pour sûr. Le temps change toute chose. »
272	« Pas moi. Je suis exactement la même personne que j'ai toujours été, défauts compris. »
273	« Pas besoin de faire dans le profond avec ça. »
274	« Hm. »
275	Il hausse les épaules.
276	« Je sais pas si c'est un truc de clerc, ou pas, mais tu pourrais probablement te dégoter une jolie nana ou un joli mec si tu voulais. »
277	Coup dans le ventre.
278	Faux.
279	Il se moque de ton manque d'expérience.
280	Ne t'en fais pas.
281	Grosse énergie de MDR.
282	« Je... d'accord. »
283	« Merci ? »
284	« Bien sûr. »
285	« Je t'en veux pas, cela dit. Le boulot de clerc, ça doit être vraiment dur. »
286	« Ton boulot a l'air... chargé aussi. »
287	La question perce de tout petits trous dans l'intérieur de ton crâne.
288	« Les clercs sont populaires, pas vrai ? »
289	ÉVITE. ABANDONNE. ALERTE !
290	Il n'a PAS le droit de te demander des trucs personnels comme ça.
291	Oh non...
292	Changer de sujet avec tact.
293	(Respirer lourdement.)
294	Le gobelin te regarde, sans expression particulière sur le visage.
295	Il attend une réponse, alors tu vas devoir en donner une.
296	Pas un mensonge cela dit- tu peux pas gérer ça maintenant.
297	Trop de pression, clairement.
298	TROP... DE PRESSION.
299	Ouais. Écoute tes tripes.
300	Alors qu'est-ce que je dis ?!
301	Fais simple, c'est tout. Balaie la question gentiment.
302	Comme ça...
303	(Te racler la gorge.)
304	« Hm ? »
305	« Rien ces derniers temps. Je suis occupé par le boulot. » (Rester cool.)
306	« Ah. »
307	Maintenant ! Change de sujet maintenant !
308	« T'as l'air du genre à être occupé par le boulot toi aussi. »
309	Juste... change-le.
310	Maintenant !
311	Quoi ? Mais... ce sera pas bizarre ?
312	Bizarre ?
313	Les <shake>nerfs</shake> se flétrissent...
314	Tu frissonnes devant lui, juste parce qu'il pose une simple question.
315	C'est déjà bizarre.
316	Maintenant PARLE !
317	« Je préférerais parler d'autre chose. »
318	« On a un TEMPS SUPERBE ces jours-ci. »
319	(Commencer à hurler, puis parler.) « <shake>Ahh-</shake> les <b>anoures</b> sont des créatures intéressantes. T'as déjà rencontré un anoure ? Adorable peuple-grenouille. »
320	Snell te fixe durant environ six secondes.
321	Puis il ouvre la bouche.
322	Et dit :
323	« Je comprends. »
324	Il va te laisser passer à autre chose. Ouf !
325	« Ouf ! »
326	« Pardon ? »
327	Ne dis PAS ça TOUT HAUT.
328	Qu'est-ce qui CLOCHE chez toi ?!
329	« ...Laisse tomber. T'as autre chose à dire sur ta vie ? »
330	« Moi ? Euh... pas vraiment. »
331	« Oh que oui. »
332	« Ces dernières années je me suis juste concentré sur les Mi-Chemin. Et sur ce que la Vieille Dame attend de moi. »
333	« Je veux pas avoir l'air ingrat cela dit. J'adore ça. C'est vraiment gratifiant. »
334	« Quel genre de récompense ? Genre... un trésor ? »
335	« Tu ressembles plus à un serviteur. »
336	« Tu es clairement doué dans ce que tu fais. Quoi que ce soit. »
337	« Euh. »
338	« Un trésor de l'... âme ? »
339	« Ça a l'air <i>ésotérique</i>. »
340	« Un trésor métaphorique, alors. »
341	« Ça a l'air d'un mauvais trésor. »
342	« Pas si loin du compte, même si ça blesse un peu mon <u>ego</u> quand tu le formules comme ça. »
343	Il rit.
344	« Je me pose la même question parfois. »
345	Le gobelin prend une inspiration.
346	« Je te dirais bien de le voir sous une perspective gobeline, mais... »
347	« Laisse-moi le formuler comme ça. Dame Sageleaf m'a offert des choix dans un monde de rails tout tracés. J'ai la possibilité d'aider mon peuple et de devenir vraiment super bon à ça. »
348	« Alors pour l'instant, je vais continuer de le faire. »
349	« Mieux que de s'ennuyer. »
350	« Mais tu touches au moins un bon salaire, pas vrai ? »
351	« Tu devrais peut-être essayer autre chose plus tard. »
352	« Ça c'est sûr. »
353	« C'est vraiment pas le genre de boulot qui te laisse un jour t'ennuyer. »
354	« Ça va. »
355	« Je m'en sors. »
356	« Comme j'essaie de te le dire : les gobelins ont pas beaucoup d'options dans cette cité. »
357	« Mais ouais. Qui sait ? »
358	« Peut-être que je me révélerai vraiment doué en magie, et que je deviendrai le premier clerc gobelin. »
359	« Ça pourrait être cool. »
360	« Tu te sens en phase avec l'ésotérique ? »
361	« Ça a l'air d'une terrible idée. »
362	« Bon. En fait, non. »
363	Il claque la langue.
364	« En fait, non. »
365	« En fait, si. Je suis d'accord. »
366	« Terrible, terrible idée. »
367	Tout à fait d'accord.
368	Le gobelin n'est très clairement doué en rien de magique.
369	Il plaisante.
370	Il plaisante, clairement et manifestement.
371	Il sourit largement.
372	« Bref. Autre chose dont tu veux discuter, ou on peut y aller ? »
