idx	prefix	english
72		It. Has. <shake>Pictures</shake>. 
73		Tiny scribbling. Something akin to stick figures, positioned in various enwrapped unities. 
74		You remember the words well. The guide on how to 'make ultimate sensations of flesh'. 
75		Kinda hot. In a sad way. 
76		Remember it well. 
77		You will need it one day. 
78		Close the book. 
79		Reading filth like this will only darken your mind. 
80		The Hedonists are back on the shelf. 
81		The Coinlord's own book. 
82		The first few pages are devoted to a rambling text about the history of governing. From ancient texts from various Beasts of Jor, to gods of the Divine Era, to several Arcanist figures- Darrow then smoothly moves on to conflate their accomplishments with his own. 
83		Especially since he also includes an explanation of his lineage- that he is a direct first-born grandson of Borgo Darrow, the first paladin of Urth. 
84		It is not-so subtle. 
85		The many, many pages go on to describe both practical but mostly theoretical methods a 'statesman' should use when dealing with the populace, the bureaucracy, and the ideologies of modern life. 
86		You haven't read this before. 
87		Luckily, you don't have time to do so now either. 
88		Generally, the book has a rather rough tone about democracy. A quote you've heard before from this book pops up towards the end: <i>Those who believe in democracy have a wonderful view of folk - to think them capable of making rational and informed decisions devoid of personal bias and emotional conduct.</i> 
89		From what you remember, it caused quite the stir when it came out two years ago. 
90		Quite anti-democratic. 
91		No wonder people were upset. To have a Magistrate use such terrible language... 
92		You recall a rumor about Shieldlord Jarn having hated this book so much during its printing that he personally bought two hundred copies only to burn them in his garden. 
93		It's probably not true. Probably. 
94		You do so. 
95		You pick up the black-covered tome. A faint tingle goes through your gloved hand. 
96		"That's the most evil book I've ever seen." 
97		"How'd they even get the cover to be THAT black?" 
98		"It's like a void." 
99		Thicken graphene. 
100		That is how they create the darkness on the cover. 
101		A memory lingers in this tome. 
102		If you open it, you shall recall. 
103		R-(Open it, despite its evil nature.) 
104		The text is not dangerous. The pages show but a holy scripture of the Shadow Lord's lost religion. One of eternal servitude and the search for life in death. 
105		However. 
106		You remember it well. 
107		This was the first book you were ordered to study, as punishment for your idiotic behavior at the Towers. 
108		You remember. 
109		Your first journey towards the esoteric. 
110	ROLL7 int-	Recall it. 
111		No, I shouldn't. 
112		How liberating it was. 
113		To know, beyond any doubt, how much greatness hid within your mind. 
114		How painful it was. 
115		To know, beyond any doubt, how alone you truly are. 
116		Fine. 
117		Stay ignorant. 
118		Hm. Fine. 
119		Blurred faces. Hushed whispers. 
120		A crowd of thoughtful peers, each snickering about your hand. 
121		A raised hand. Among a crowd of sheep. 
122		<i>Patriarch. It's not just a religious text.</i> 
123		They stare at you. 
124		<i>It's a <b>spellbook</b>.</i> 
125		Those were the words. 
126		Oh, how they laughed. 
127		He asked you to prove yourself. 
128		So you did. 
129		I went up to the Patriarch. I took the Book of Shadow... 
130		Then I... 
131		<b>Yes</b>. 
132		(Memorize Detect Alignment.) 
133		You memorized it on the spot. Then you cast that ancient spell, once used by the <i>Death Knights</i> of the Shadow Lord to subjugate and control the minds of his people. A spell that is, despite its first level, not learned by most clerics until they grasp the intricacies of higher tier casting. 
134		Everyone was left stunned by your excellence. 
135		They should have clapped. 
136		To not only master such a spell, but to do it in <i>seconds</i> instead of <i>days</i>... 
137		That moment- it was yours. 
138		From that moment you marked your place at the Towers as the greatest spellcaster, the greatest talent, among them all. 
139		However, as always, the weak fear the strong. 
140		That moment also began your ostracization. 
141		You would never be among them. Never have peers. None would see you in any way as a brother or a comrade. 
142		I would be a leader. 
143		I would be an enemy. 
144		I would be an obstacle. 
145		I would be their end. 
146		You <b><i>are</i></b>. 
147		And you shall continue to be. 
148		(Gasp for air.) 
149		Your vision is blurry. 
150		It is filled by the pages of that book. 
151		It is a good one, despite its religious fervor. 
152		As many say- the Shadow Lord was as much an early Arcanist as he was the greatest of the walking gods. 
153		(Close the book.) 
