idx	french
94	« Oh. » (Être sous le choc.)
95	« Pas sûr, mec. Mais on dirait une fortune. »
96	Un calcul logique de la taille et du poids apparent, ainsi que le fait qu'il semble entièrement rempli de pièces d'ambre du genre électrum : le nain a reçu une valeur d'environ cinquante mille couronnes.
97	En usant de ta pensée logique et de ton esprit pour l'examiner, il apparaît que le nain a reçu au moins quelques milliers de couronnes.
98	Tout ça grâce à la magie du jeu. Qui est désormais épuisé.
99	Le nain se met à s'éloigner, te laissant, toi et Snell, sans voix sur la jetée.
100	« Portez-vous bien, les gars. »
101	« Euh. »
102	Le gobelin se frotte les yeux.
103	« Tant mieux pour lui. Maintenant on peut y aller ? »
104	Le nain de la classe ouvrière partage son butin avec toi, son frère.
105	Un homme bon. Un vrai homme.
106	Il ne t'en a donné qu'une infime portion.
107	Ce qui est techniquement un coup diablement rusé, pour te sortir de ses pattes.
108	Mais tu doutes sérieusement que le nain y ait réfléchi si fort.
109	« Mm. »
