idx	french
90	« Vingt-cinq mille ? C'est absurde. On peut sûrement négocier. »
91	« Que pouvez-vous me dire d'autre sur ce lieu ? »
92	« Depuis combien de temps êtes-vous ici ? »
93	« Je vais y aller maintenant. Au revoir. »
94	Les nombreuses pièces sombrent dans les profondeurs du lac.
95	Les nombreuses, nombreuses pièces sombrent dans les profondeurs du lac.
96	L'élémentaire tourbillonne de satisfaction, et un morceau de papier flotte à la surface.
97	« C'est fait. Ces eaux... cette terre... vôtres. »
98	« Puissiez-vous trouver ce que vous cherchez dans les lieux profonds. »
99	« Super. Belle façon de dépenser ta vaste fortune. »
100	Tu en es certain.
101	Si tu fais installer un escalier- assure-toi que ce soit assez peuplé pour que la Cité d'En Bas ne l'engloutisse pas ou ne le déplace pas...
102	À cinq ou quinze ans près, et tu seras un gros propriétaire terrien de la classe supérieure.
103	« J'ai le sentiment que je pourrais regretter ça dans quelques années. »
104	« C'est un <i>investissement</i>. »
105	(Hocher la tête fièrement.)
106	« Je suis sûr que tu le regrettes déjà. »
107	« Bien sûr, Seigneur clerc. Bien sûr. »
108	Snell secoue lentement la tête.
109	L'élémentaire dans l'eau ondoie lentement au loin, s'effaçant dans les crevasses de la caverne.
110	La voix n'est plus.
111	J'imagine que c'est tout. (Regarder ton morceau de papier mouillé.)
112	« Propriété officielle. Reconnue par les anciennes lois. »
113	« Nul gobelin. Nul nain. Nul clerc. Ne peut réclamer ce qui est vôtre. »
114	« L'intimité. Le prestige. Un lieu à appeler vôtre. »
115	« Les habitants de la surface convoitent de telles choses, n'est-ce pas ? »
116	« La qualité a un coût, marcheur de surface. »
117	L'élémentaire marque une pause. Réfléchit.
118	« Vous parlez avec... conviction. »
119	« Fort bien. Dix mille couronnes. Mon offre finale. »
120	Un bien meilleur marché.
121	Probablement encore une arnaque.
122	« Non. »
123	« Le prix est le prix, marcheur de surface. »
124	« C'est à prendre ou à laisser. »
125	Les pièces sombrent. Disparaissent.
126	Une petite sphère d'eau s'élève à ta rencontre.
127	« Buvez. »
128	(Prendre une gorgée.)
129	OUI.
130	Ça a le goût de caverne. Avec un soupçon d'algue.
131	Mais tu te sens rafraîchi.
132	« Comportement dément », se chuchote Snell sur la rive. « Absolument dément. »
133	« Ces cavernes sont anciennes. Plus anciennes que vos cités. »
134	« Beaucoup ont foulé ces chemins. Peu sont revenus. »
135	« Les lieux profonds gardent leurs secrets. »
136	Cryptique. Comme on peut l'attendre d'un élémentaire.
137	« Le temps signifie peu pour l'eau. »
138	« Je coule. J'attends. Je demeure. »
139	« Depuis avant les nains. Depuis avant les chats. »
140	Ancien.
141	Incroyablement ancien.
142	Simplement un autre élémentaire laissé par quelque événement ésotérique.
