idx	french
373	L'homme pâle sait quoi faire. C'était malin de le laisser s'occuper du cadavre.
374	Une nouvelle quête.
375	L'homme pâle saura.
376	C'est un vrai bordel, pas vrai ?
377	À quel point suis-je foutu ?
378	Je déteste les elfes.
379	Amener le cadavre à Visken fut une erreur. Je me méfie de ce type.
380	(Ne rien dire. Rester juste planté là comme un homme sans plan.)
381	E-Allons parler à Visken.
382	(Jeter un œil vers Visken.)
383	Peut-être.
384	Oh que oui. Tu es vraiment tombé dans le bourbier cette fois.
385	Tu survivras.
386	Ce sera ta fin.
387	Ils semblent toujours surgir là où ils n'ont rien à faire.
388	Tu n'as jamais même rencontré d'elfe.
389	Maintenant si. Et cet elfe n'a rien à faire là.
390	Quel autre choix avais-tu ?
391	Bah. Il est correct. Reste juste dans ses bonnes grâces et tout ira bien.
392	« Je crains qu'il ne soit fort tard pour le moment, Clerc. »
393	« Revenez au matin. Vous aurez mon rapport à ce moment-là. »
394	Puis il s'en va simplement.
395	Ouah. Ce putain de type...
396	Il est tard. Il a besoin de dormir.
397	Héh. Coup de maître.
398	E-Tant pis.
