idx	prefix	english
97		"Great. Happy for you." 
98		His tone of voice indicates: 'please, please, can we leave this scary ruin now?' 
99		Who doesn't?! 
100		That sounds lovely. 
101		Yes you should. Right away! 
102		The stony lion's head glares at you with that one sunken, dark eye. 
103		Do it! Put in that gem you found between the cow's legs! 
104		Might want to be a bit careful about it, but you could probably put in that jacinth here... 
105		(Poke your finger in the hole.) 
106		I'm done checking out the eye socket. 
107		Yes. Either a ruby, or a jacinth would be a rather practical guess. 
108		These barbaric civilizations - if you can even call them that - were all the same. Shiny rocks in mysterious temples, used as esoteric triggers. 
109		Indeed. 
110		You do so, sticking it in. 
111		First an inch. Then two. 
112		Then your whole index finger. 
113		This is a great way to lose a body part. 
114		There are many tales of dark voids that consume any inserted limbs. 
115		(Wiggle it around.) 
116		(Take out your finger, and hope it remains attached to your hand.) 
117		You do so. 
118		For some reason. 
119		Nothing happens...? 
120		You feel the inside of the lion's head. It appears hollow. 
121		The goblin stares at you - a questioning expression. 
122		Slowly pulling out, your index luckily remains. 
123		Phew...! 
124		But something is missing... 
125		Perhaps. 
126		Perchance. 
127		Carefully you guide the jacinth into the perfectly sized eye-hole. 
128		Once close enough, like a magnet it gets sucked in. 
129		Then you hear a strange noise in the walls. 
130		OH GODS! 
131		Mm? 
132		Did something happen? 
133		The goblin gasps for air, unable to speak. 
134		(Look to your left.) 
135		Oh. 
136		You just almost - <i>ALMOST</i> - just DIED. 
137		"That was fast." 
138		(Begin to shake, due to a slightly delayed adrenaline kick.) 
139		You would have died, had the final blade not been blocked by those vines. 
140		And Snell would have died if he had stood just a bit further back - or to the left. 
141		"...F-fuck..." 
142		The goblin is actually shaking. 
143		"We were..." 
144		"We were so... close. To just, like... dying. Look at these things...! We'd be- you'd be- cut in half!" 
145		"Are you aware of that, Cleric?" 
146		Hm? What's going on? 
147		"No. Real men don't process emotions like that." 
148		"Yes. Maybe. We'll see in a bit." (Shiver.) 
149		"There's magic for that. Like... Regenerate." 
150	FC9 dex-	(Look around.) "What? Something happen?" 
151		"I see. You're a stoic, then." 
152		All real men are. 
153		"Of course. Feelings don't faze me." (Feel a bit faint.) 
154		"You sure? You look a little-" 
155		"I've heard a delayed response is normal in these situations." 
156		"Heard about a guy that got an arrow through his skull once. Like, straight through." 
157		The goblin tends to talk a lot when he is in emotional panic. 
158		"This fucking guy, he just kept walking about like nothing had happened. Like he was just-" 
159		"Regenerate? Like... the one used for lost limbs?" 
160		"Don't you mean Revivify?" 
161		"I almost just died, please don't argue semantics, Snell." 
162		"Look, I'm not the magic guy here, but-" 
163		"You serious? Are you <b>serious</b>?! You don't see the- you didn't-" 
164		With a brash crack, the front of the shrine pops out of place. 
165		The goblin jumps. 
166		A deep rumbling voice echoes through the chamber, as a lion's skull begins floating out of the shrine, along with a ghostly halberd. 
167		"<shake>EL VIGILANTE ROJO DE CRINBLANCA, CASTIGARÁ TU-</shake>" 
168		Then the skull falls to the ground. 
169		(Stare at it as it rolls to the side.) 
170		"Is that... it?" 
171		"Huh." 
172		"I'm not sure?" 
173		He glances around, scanning for threats. 
174		That was a ghostly apparition, left to guard this shrine. 
175		Some kind of ghost? 
176		Ghost-failure? 
177		"I don't think they planned it to go that way." 
178		"There we go. The undead spirit of this heretical temple has been vanquished." (Feel proud.) 
179		"For once I agree with you." 
180		Huzzah. 
181		"Yeah. Great job." 
182		"I want to believe you." 
183		The skull is on ground before you. And that halberd is just... floating there. All ghost-like. 
184		Be careful. 
185		Loot them. Come on. 
186		E-Guess I'll... check them out. 
