idx	prefix	english
76		"THE FIFTH TRIAL IS COMPLETE, CHAMPION." 
77		The gaze fades. 
78		It then turns to your companion. 
79		"THE CHOSEN WILL BE... YOU." 
80		Snell, in response, gives off a shocked scoff. 
81		"That's easy!" 
82		You can sense the relief pass over him. 
83		Yeah. This was pretty stupid. All that buildup for nothing. 
84		At least the cows know how to put on a show! 
85		The goblin stands up straight, facing the light. 
86		"Go ahead, <i>guardian</i>, ask your questions." 
87		"WHAT IS YOUR NAME?" 
88		"My name is Snell." 
89		He enunciates perfectly. 
90		The eyes of the statue grow stronger once more. 
91		"WHAT IS YOUR QUEST?" 
92		You catch him glancing to the side for a second. 
93		"My quest is..." 
94		(Glare at him.) 
95		(Whisper.) "Focus." 
96		(Be quiet, and hope the goblin doesn't fuck this up.) 
97		He waves a claw at you. 
98		That means, shut up. 
99		"My quest is... to serve Lady Sageleaf." 
100		Again, it rumbles, and you get to the crescendo of that final, third question. 
101		Nothing bad yet. Very nice! 
102		Snell looks confident. 
103		"WHAT IS <b>THE SCHOLARLY DEFINITION OF NUMENISM</b>?" 
104		His face drops. 
105		<shake>Panic</shake>. 
106		He does not know? 
107		It is the rule of GODS. 
108		What <i>is</i> the scholarly definition of Numenism? 
109		(Squat down and stare at the goblin as the light grows more intense.) 
110		That depends. Arcane Era scholarly definition, or Divine Era scholarly definition? 
111		If you had gotten this question, you probably would have short-circuited that Magic Mouth. 
112		Arcane Era. 
113		Divine Era. 
114		It doesn't matter. I can't give the answer to Snell. 
115		Numenism is the governmental rule of divine dictatorship. 
116		Numenism is when <i>gods rule</i>. 
117		Numenism is the belief in the right of walking gods to rule mortals. 
118		Numenism is when walking gods ruled the Coast. 
119		It is quite terrible. 
120		He looks around, shrugging wildly. 
121		"I- I-" he hisses. 
122		The goblin has his eyes fixed on you as you hold up your hands. 
123		(Pretend to act like a tyrannical magic-man with a big stick, then pretend to use magic to mind control your followers, then pretend to show how those followers slowly overcome you as way better Arcanists come into power through a fair system of meritocracy during the Arcane Era.) 
124		(Pretend to pray, then pretend to be a big strong Urth, then pretend to show how people congregate into cultural units underneath god-kings during the Divine Era.) 
125		His eyes are full of panic as you spend precious seconds waving your hands around. 
126		But just to be clear, your miming here is ON point. 
127		His panic overwhelms him. 
128		He is unable to even begin to focus on your attempt to communicate. 
129		Unfortunately... 
130		He opens his mouth to speak, still staring at you, dumbfounded. 
131		"...What the <shake>fuck</shake> are you doing?!" 
132		Oh. 
133		Beneath you: a sea of spikes! 
134		OH. (Scramble to grab anything.) 
135		"<shake>No, no, no</shake>...!" 
136		Micro-seconds. That's what you've got. 
137		But somehow you do manage to stretch out - SPRAWL out - with your hands landing on rough stone, and your feet... 
138		Well... let's just say... 
139		You're in a bit of a shitty position right now. 
140		"...Do NOT move!" 
141		"You want me to STAY like this?!" 
142		"Let's just relax here. I'm sure there's a way to solve this." 
143		"Just a bit longer..." 
144		"Yeah- good. Keep holding!" 
145		The goblin attempts to take a step down your lower back. 
146		Your feet slip an inch. 
147		"Whoa...!" (Hold tighter.) 
148		"Shit!" 
149		Your entire body is quaking. 
150		You cannot hold this for long. 
151		"Okay, new plan." 
152		"Cast Spider Climb!" 
153		"I don't have <i>Spider Climb</i> prepared?!" 
154		"You don't have Spider Climb prepared?!" 
155		"Why would I have <shake>Spider Climb</shake> prepared?" 
156		"I don't know - why would you? I actually can't think of <i>a single useful situation</i> for it...!" 
157		You did use to have Spider Climb in your spellbook. Before the River took your collection. 
158		Alas, you will have to do this the brutish way. 
159		Stop this bickering. 
160		It is time to act. Take responsibility for the safety of this party. 
161		CLIMB. 
162		You're going to die here. 
163		Hold out. 
164		Let him climb off. 
165		Wait, if you fail at holding on... 
166		Won't that kill you right away? 
167		You <i>will</i>... hold on. 
168		That's not an answer, buddy. 
169		(Look down.) 
170	ROLL18 str-	Crabclimb your way to safety. 
171	ROLL8 con-	Hold out while you let Snell climb off. 
172		You get the idea of what is down there. 
173		As you attempt to look, a part of your mind very much so asks nicely: do not. 
174		There is no need to conceptualize this threat, for its material reality does not change your position. 
175		You see spikes. 
176		Many, many sharp iron spikes. 
177		One inch at a time. 
178		Your palms scrape against the rough stone. Your boots find purchase on the opposite wall. 
179		"You're doing it...!" 
180		The goblin clings to your back like a terrified cat. 
181		(Push further.) 
182		Every muscle in your body screams. 
183		But you do not stop. 
184		You <b>cannot</b> stop. 
185		Just... a bit... further...! 
186		Hand. Foot. Hand. Foot. 
187		The edge of the pit grows closer. 
188		"You got it...!" 
189		You shift your weight. Your right hand moves an inch. 
190		Then your left foot slips. 
191		"<shake>Cleric</shake>!" 
192		(Catch yourself. Barely.) 
193		But now <b>you're stuck</b>. Muscles locked. Unable to move forward or back. 
194		Yet you're halfway there. You know it. 
195		Your arms are shaking. 
196		Hold out... 
197		"Keep going! You can do this!" 
198		Your muscles have given up on you entirely. 
199		You hang there, suspended, unable to will yourself to move. 
200		"Don't stop!" 
201		<i>Urth.</i> 
202		<i>Give strength to your son. Let him avoid getting spiked to death like some common spelunker.</i> 
203		Tell him. 
204		You can HOLD. 
205		"Snell. Jump. Now." 
206		"Do it! I can HOLD...!" 
207		"What? But-" 
208		"Fuck it. Fine!" 
209		After a moment of deliberation, the goblin then scrambles up your back, using your helm as a stepping stone, and LEAPS for the edge of the pit. 
210		But the FLESH is FIRM. 
211		His claws find purchase on the stone. He pulls himself up. 
212		"Okay! Okay, I'm out!" 
213		A few agonizing seconds later... 
214		"Snell. Climb off. Carefully." 
215		"Right. Okay. Careful." 
216		He shifts his weight to one side. 
217		Your left foot slips. 
218		"<shake>Careful</shake>!" 
219		"I'm trying!" 
220		He takes another step. Your right hand loses grip. 
221		For one terrible moment, you feel yourself falling. 
222		"Try to climb off. I got this." 
223		You don't. 
224		The goblin lunges for the edge as your body drops. 
225		Iron. Cold iron. Everywhere. 
226		You hit the spikes at an angle - your armor taking most of the impact. 
227		But not... all. 
228		LIKE A BUG ON A BOARD. 
229		"<shake>CLERIC</shake>!" 
230		(Cough up blood.) "I'm okay..." 
231		"Brother, I am <i>pinned</i> here..." (Gurgle blood.) 
232		You then... feel... 
233		Something PULLING. 
234		"I got you...!" 
235		Many agonizing seconds later, the goblin manages to fish you out with a combination of his sling, parts of his shirt, and creative profanity. 
236		"YOU HAVE ANSWERED NOBLY." 
237		"STEP FORTH, AND CLAIM YOUR PRIZE - THE PLUNDERED EYE." 
238		(Climb up on the side.) 
239		The voice starts up again as you do. 
240		"YOU HAVE BRAVED THE PIT OF WRONG ANSWERS." 
241		(Breathe and stand.) 
242		Wobbly, but firm. 
243		You <i>stand</i>. 
244		"<i>I hate this place so much,</i>" your companion mutters to himself. 
245		"Again, just to reiterate," Snell says across the gap. "This place is <i>somewhat dangerous</i>." 
246		"Well, <i>I</i> don't know that!" 
247		"Why would I know that?!" 
248		"It's basic political theory!" 
249		"It's basic history!" 
250		"Yeah, I guess you wouldn't know that." 
251		The goblin gives you a frustrated, but ultimately relieved sigh. 
252		"Yeah, well. I- I am aware of that." 
253		"And I hope you realize that you got some <i>soft-ball-fucking</i> questions in contrast." 
254		His face is red with anger. This time you're sure it's not because of the lighting. 
255		"Agreed. Not that it's <i>that</i> much of a surprise." 
256		"Esoteric bullshit talking statues tend to be filled with esoteric bullshit. <i>Who would have thought?</i>" 
257		"Don't worry, that was some bullshit. Don't think even your new friend Snurre could psycho-analyze a decent answer to that." 
258		"Yeah, that was some bullshit. Don't worry, even if you did have the perfect answer, it'd just fuck us over some other way." 
259		"That's usually how it goes." 
260		"No, Cleric." 
261		He slumps to his knees, an expression of relief on his face. 
262		"We're alive. That's all that matters." 
263		"Completely." 
264		"Fuck this dumb cow." 
265		The statue is now entirely silent, and you hear an esoteric <i>boom</i> coming from the drawer between its legs. 
266		That sound - it unlocked. It was the exact noise an arcane seal makes during breaking. 
267		Well done. The Minotaur's riddles are properly conquered! 
268		They were not riddles. 
269		A strange exercise. But one you met well. 
270		To think of all the people who have met their end in a place like this. 
271		It is quite depressing. 
272		How morose. 
273		Moo-rose. 
274		Heh. 
275		Awesome. Let's see what kind of bling that cow is hiding... 
276		Okay, let's see what the treasure is... 
277		E-Let's check it out... 
