idx	french
43	Si un message est mal interprété- est-ce la faute du lecteur ou de l'auteur ?
44	Du lecteur.
45	De l'auteur.
46	Je ne sais pas.
47	Des deux.
48	Oui.
49	C'est <b>des deux</b>.
50	En effet.
51	Tu le refermes, et le remets à sa place.
52	Peut-être plus tard, alors.
53	Le livre.
54	LE livre.
55	<i>Écoute toujours ton estomac affamé,</i> dit-il en grosses et laides lettres sur la première page.
56	Tu devrais écouter le livre. Et l'estomac.
57	Ce vieux texte insensé...
58	Ce merveilleux manuel...
59	Cette immonde débauche...
60	Comme toujours, le livre commence par une tirade sur la propriété.
61	Puis, à la cinquième page, tu trouves un diagramme montrant comment invoquer rituellement un démon.
62	Il est cependant erroné. Exprès, paraît-il.
63	Le but est une critique métaphorique des gouvernements autoritaires.
64	Le reste est une série d'essais extrêmes sur les thèmes de l'Hédonisme : le rejet de l'État, la libre association, la maximisation de la sensation, la démocratie directe, et l'échange réciproque.
65	Ça dresse l'image d'un monde idéal, où tous peuvent vivre sans conflit simplement par la coopération et l'amour de toute chose.
66	Une image d'amour. Un amour communautaire.
67	Rendu illégal dans bien des cités après sa parution en 466 È.A., ce texte décousu a survécu pour une raison ou une autre.
68	C'est... la <shake>chose</shake> qui te fait du bien.
69	Le texte de la VÉRITÉ.
70	(Regarder le chapitre sur l'« amour libre ».)
71	Tu passes à la page cinquante-deux. Tu t'en souviens bien.
72	Il. Y. A. Des <shake>images</shake>.
73	De minuscules gribouillis. Quelque chose comme des bonshommes-bâtons, disposés en diverses unités enlacées.
74	Tu te souviens bien des mots. Le guide sur comment « créer les sensations ultimes de la chair ».
75	Plutôt excitant. D'une façon triste.
76	Souviens-t'en bien.
77	Tu en auras besoin un jour.
78	Ferme le livre.
79	Lire de telles immondices ne fera qu'obscurcir ton esprit.
80	Les Hédonistes retournent sur l'étagère.
81	Le propre livre du Coinlord.
82	Les premières pages sont consacrées à un texte décousu sur l'histoire de la gouvernance. Des textes anciens de diverses Bêtes de Jor, aux dieux de l'Ère Divine, à plusieurs figures arcanistes- Darrow enchaîne alors habilement en amalgamant leurs accomplissements aux siens.
83	D'autant qu'il inclut aussi une explication de sa lignée- qu'il est un petit-fils premier-né en ligne directe de Borgo Darrow, le premier paladin d'Urth.
84	Ce n'est pas si subtil.
85	Les nombreuses, nombreuses pages décrivent ensuite des méthodes tant pratiques, mais surtout théoriques, qu'un « homme d'État » devrait employer face au peuple, à la bureaucratie, et aux idéologies de la vie moderne.
86	Tu n'as pas lu ceci auparavant.
87	Heureusement, tu n'as pas le temps de le faire maintenant non plus.
88	Globalement, le livre a un ton plutôt rude sur la démocratie. Une citation que tu as déjà entendue de ce livre surgit vers la fin : <i>Ceux qui croient en la démocratie ont une merveilleuse vision des gens - les croire capables de prendre des décisions rationnelles et éclairées, dénuées de biais personnel et de conduite émotionnelle.</i>
89	D'après ce que tu te souviens, ça a fait un sacré remous à sa sortie il y a deux ans.
90	Plutôt anti-démocratique.
91	Pas étonnant que les gens aient été contrariés. Qu'un Magistrat use d'un langage aussi terrible...
92	Tu te souviens d'une rumeur sur le Seigneur-Bouclier Jarn qui aurait tant détesté ce livre durant son impression qu'il aurait personnellement acheté deux cents exemplaires rien que pour les brûler dans son jardin.
93	Ce n'est probablement pas vrai. Probablement.
94	Tu t'exécutes.
95	Tu ramasses le tome à couverture noire. Un léger picotement traverse ta main gantée.
96	« C'est le livre le plus maléfique que j'aie jamais vu. »
97	« Comment ils ont même fait pour que la couverture soit AUSSI noire ? »
98	« C'est comme un néant. »
99	Du graphène épaissi.
100	C'est ainsi qu'ils créent la noirceur sur la couverture.
101	Un souvenir persiste dans ce tome.
102	Si tu l'ouvres, tu te souviendras.
103	R-(L'ouvrir, malgré sa nature maléfique.)
104	Le texte n'est pas dangereux. Les pages ne montrent qu'une sainte écriture de la religion perdue du Seigneur de l'Ombre. Une de servitude éternelle et de quête de la vie dans la mort.
105	Cependant.
106	Tu t'en souviens bien.
107	Ce fut le premier livre qu'on t'a ordonné d'étudier, en punition de ton comportement idiot aux Tours.
108	Tu te souviens.
109	Ton premier voyage vers l'ésotérique.
110	Se le remémorer.
111	Non, je ne devrais pas.
112	Comme ce fut libérateur.
113	De savoir, au-delà de tout doute, quelle grandeur se cachait en ton esprit.
114	Comme ce fut douloureux.
115	De savoir, au-delà de tout doute, à quel point tu es véritablement seul.
116	Bien.
117	Reste ignorant.
118	Hm. Bien.
119	Des visages flous. Des chuchotements étouffés.
120	Une foule de pairs pensifs, chacun ricanant à propos de ta main.
121	Une main levée. Parmi une foule de moutons.
122	<i>Patriarche. Ce n'est pas qu'un texte religieux.</i>
123	Ils te fixent.
124	<i>C'est un <b>grimoire</b>.</i>
125	Tels furent les mots.
126	Oh, comme ils ont ri.
127	Il t'a demandé de faire tes preuves.
128	Alors tu l'as fait.
129	Je me suis avancé vers le Patriarche. J'ai pris le Livre de l'Ombre...
130	Puis j'ai...
131	<b>Oui</b>.
132	(Mémoriser Détection de l'Alignement.)
133	Tu l'as mémorisé sur-le-champ. Puis tu as lancé cet ancien sort, jadis utilisé par les <i>Chevaliers de la Mort</i> du Seigneur de l'Ombre pour subjuguer et contrôler les esprits de son peuple. Un sort qui, malgré son premier niveau, n'est appris par la plupart des clercs qu'une fois saisies les subtilités de l'incantation de haut niveau.
134	Tout le monde fut stupéfait de ton excellence.
135	Ils auraient dû applaudir.
136	Non seulement maîtriser un tel sort, mais le faire en <i>secondes</i> au lieu de <i>jours</i>...
137	Ce moment- il était tien.
138	Dès cet instant tu as marqué ta place aux Tours comme le plus grand lanceur de sorts, le plus grand talent, parmi eux tous.
139	Cependant, comme toujours, les faibles craignent les forts.
140	Ce moment marqua aussi le début de ton ostracisme.
141	Tu ne serais jamais des leurs. Jamais tu n'aurais de pairs. Nul ne te verrait en quoi que ce soit comme un frère ou un camarade.
142	Je serais un chef.
143	Je serais un ennemi.
144	Je serais un obstacle.
145	Je serais leur fin.
146	Tu l'<b><i>es</i></b>.
147	Et tu continueras de l'être.
148	(Chercher ton air.)
149	Ta vision est floue.
150	Elle est emplie des pages de ce livre.
151	C'en est un bon, malgré sa ferveur religieuse.
152	Comme beaucoup le disent- le Seigneur de l'Ombre était autant un Arcaniste précoce que le plus grand des dieux marchant sur terre.
153	(Fermer le livre.)
