idx	french
130	Tu attrapes le tentacule enroulé autour de ta jambe, et injectes une vague d'énergie nécrotique dans sa peau caoutchouteuse.
131	Qui vite se fissure, et se brise.
132	Tu tentes de frapper le tentacule d'une main d'énergie nécrotique.
133	Mais ce faisant, le roper te ballotte juste plus fort, rendant impossible de le toucher.
134	Le sort avorte. Typique.
135	Il agrippe encore plus fort.
136	Le gobelin accourt vers toi et crie.
137	« LÂCHE ! LE ! »
138	Il lutte contre la vrille, dans une tentative frénétique de te sauver.
139	La bravoure du gobelin est admirable. Sers-t'en !
140	Le roper continue de te traîner de plus en plus près de sa gueule qui mastique. Tu jettes un regard vers elle, voyant les milliers de dents en forme de rasoirs presque tendues vers toi.
141	Tu peux encaisser une morsure, pas vrai ?
142	AVERTISSEMENT.
143	EN APPROCHE.
144	Le roper mord tes jambes.
145	Une douleur intense fait S'ÉTEINDRE. TES SENS.
146	« Clerc ! Bats-toi ! Bats-toi, espèce d'enfoiré ! »
147	Tu as une chance. Libère-toi maintenant, ou fais-toi engloutir.
148	C'est probablement cette dernière option...
149	Non ! Non, non, non...!
150	Écoute le gobelin. <b>Bats-toi</b>.
151	<b>Bats-toi</b>.
152	C'est le moment.
153	Dernier essai. <b>Se libérer</b>.
154	(SE DÉGAGER, POUR DE VRAI !)
155	Et ainsi commence la fin...
156	« Non, non, non ! »
157	Le gobelin continue d'essayer de te libérer.
158	Trop tard.
159	Tu es maintenant de la nourriture.
160	NON !
161	Tu as de la chance. C'est la dernière chance.
162	De la chance ? Nan, tu es juste assez rapide pour avoir une toute, toute dernière chance.
163	Maintenant sors de cette étreinte mortelle !
164	Bon, la vraie dernière chance cette fois. <b>Libère. Toi</b> !
165	(SE DÉGAGER, À LA DERNIÈRE SECONDE !)
166	« C'est parti », marmonne le gobelin en sortant sa fronde d'un geste vif.
167	« Que les dieux bénissent mon projectile. »
168	Il tire un coup, frappant la bête en plein dans son centre de masse.
169	Mais il rebondit juste. Le roper pousse un cri strident, clairement furieux.
170	Projetée à travers la caverne arrive une longue vrille caoutchouteuse.
171	Droit vers ton visage.
172	Fouettant.
173	Elle frappe ton armure.
174	Mais ça laissera un bleu.
175	Mais c'est bon. Car tu es un <b>tank</b>.
176	Un duel des destins.
177	Il est temps de vaincre cette bête. Pour de vrai.
178	Tu te sens faible.
179	Cette bête va te réduire en miettes...
180	Arrête. Réfléchis un moment.
181	Ça vaudra l'investissement.
182	Qu'est-ce que tu vas donc faire...?
183	Suis-je juste en train de me battre à coups de poing avec un monstre ?
184	Devrais-je... courir ?
185	Frapper le Roper du poing.
186	S'enfuir !
187	N'est-ce pas <b>glorieux</b> ?
188	Oui. Tu ressens une peur intense.
189	Tu es une diversion. Si tu tiens assez longtemps, le gobelin finira par détruire le roper.
190	Assume-le. Tiens bon.
191	Tu remarques sa vrille qui fouette le long du sol.
192	Si tu venais à... l'écraser du pied, alors ça pourrait sûrement l'affaiblir.
193	C'est une EXCELLENTE idée !
194	C'est peut-être une bonne idée !
195	Cela dit, tu devras probablement passer par ici à un moment...
196	Mais ce sera très, très dangereux.
197	Fuir quoi ?
198	Oh, c'est vrai. Le monstre.
199	Bah. Ça a l'air d'une corvée.
200	Avec FORCE.
201	Tu balances.
202	Et tu frappes... en plein dans le cuir dur comme la pierre du roper.
203	Tu entends un craquement, venant de ton poing.
204	Comme frapper un rocher.
205	Un rocher monstrueux.
206	Oh que oui.
207	Il n'y a pas de temps. Bats-toi, c'est tout !
208	Non, je dois agir !
209	Trouver une faiblesse potentielle.
210	Si tu le dis.
211	Il ne faut pas être un génie pour la trouver.
212	Regarde juste le truc quelques secondes.
213	Cette bête ésotérique ne recèle qu'un grand désavantage avec ce déguisement horrifiant.
214	Son ŒIL.
215	Oh...!
216	Oh que oui.
217	Frappe-le dans l'œil.
218	Ça... a beaucoup de sens.
219	Évidemment.
220	Tu regardes la créature, essayant de trouver...
221	Tout secret qu'elle pourrait recéler.
222	Cette créature ésotérique sera sûrement faible à toutes sortes de magie. Mais...
223	Tes pensées sont interrompues par la gueule stridente de la bête.
224	Que les dieux soient damnés...
225	Oh que oui...!
226	Fracasse-la !
227	Peut-être pas...
228	Écraser la vrille du pied.
229	Alors frappe-la, c'est tout !
230	Juste au bon moment, tu abats ta botte sur la vrille fouettante.
231	Tu sens le tissu dur-mais-mou s'écraser sous ton poids.
232	Le roper pousse un cri strident, sa gueule s'élargissant.
233	« Prends ça, enfoiré...! »
234	« Crève, suppôt ! »
235	Le langage.
236	Désolé.
237	Pas un suppôt.
238	Crève ! Et retourne-la en enfer...
239	« Crève ! »
240	Crève, aberration ?
241	Crève, monstre ?
242	Non.
243	C'est une monstruosité.
244	Les ropers sont des monstruosités. Alors oui.
245	C'est exact.
246	(Hocher la tête pour soi-même.) « Crève, monstre ! Tu n'as pas ta place en ce monde ! »
247	Tu essaies de bien synchroniser, et abats ta botte sur la vrille.
248	Mais elle rampe au loin, juste à temps !
249	Bon sang !
250	Tandis que tu te retournes pour partir, tu te sens trébucher.
251	Le tentacule du roper fouette tes jambes...!
252	Ton compagnon, qui est déjà à moitié parti, se retourne et revient vers toi.
253	« Espèce de maladroit ! »
254	Tu emplis ta main d'énergie nécrotique, et...
255	Ta main crépite d'énergie nécrotique...
256	Mais tandis que tu tentes de frapper la bête, la magie sombre ne pénètre pas son cuir.
257	Attends. La seule façon de bien frapper ce truc...
258	C'est l'ŒIL.
259	Tu prends une inspiration.
260	Mais tu <i>briseras</i> son estomac.
261	« Ugh... »
262	« Je vais le toucher ! Je le jure sur les dieux... »
263	Le gobelin ajuste un tir, et...
264	Il touche le roper, juste à côté de son grand œil.
265	Mais ça semble juste rebondir.
266	« Suceur de bites...! »
267	Malgré tout, la créature se laisse bien distraire par le tir.
268	Le roper lance de nouveau une attaque, frappant tes jambes.
269	Ça touche, te faisant tomber à genoux de douleur.
270	Faisons que ça marche...
271	Je crois pas que ça marche.
272	Ne sois pas comme ça !
273	Garde le moral. Tu as encore une chance ici...
274	Peut-être pas. Mais...
275	Ça dépend de ta capacité à le toucher.
276	Respire.
277	Le roper rugit.
278	« Allez, Snell... » se chuchote-t-il et il ajuste un tir.
279	« Comme au stand de tir... »
280	D'un claquement, il lance le projectile.
281	Il touche la bête... en plein dans l'œil.
282	« <b>Oui</b> ! Prends ça, espèce de tas de merde ! »
283	Elle rugit, et saigne de son œil central.
284	Mais elle tient encore debout. Juste furieuse à présent.
285	Et peut-être un peu triste.
286	« Encore un tir ! Garde-le distrait ! »
287	La bête bondit en avant, bien plus loin que tu ne l'attendais.
288	Sa gueule te frôle, et...
289	Mord.
290	Elle manque ! Tu parviens à esquiver son attaque.
291	Elle passe droit à travers ta cotte de mailles.
292	Une plaie profonde, jaillissante de sang.
293	« Clerc ! Merde...! »
294	Continue. Il y a encore du temps.
295	Tu es fichu. Laisse le gobelin faire les héroïsmes.
296	Danser autour et hurler. Puis se préparer à esquiver...
297	Tu bondis et restes rapide sur tes pieds. Et...
298	(Hurler sur le roper et agiter les bras.)
299	Ce faisant, la créature se focalise clairement sur toi, plus encore qu'avant.
300	Mais tu es prêt à toute attaque.
301	Tandis que tu essaies de te déplacer autour de la créature, tu trébuches malheureusement sur tes propres jambes.
302	Tombant face contre terre.
303	« Oh, allez ! Ne te fais pas dévorer, espèce d'enfoiré ! »
304	Un dernier souffle.
305	C'est la fin.
306	La bête va... être...
307	ABATTUE...!
308	L'horrible créature avance en trébuchant, sa gueule s'élargissant.
309	Et elle mord ta chair.
310	« Je m'en occupe ! »
311	Le roper ne semble pas réagir à ta voix stridente.
312	Le roper étend une partie plus profonde de sa gueule.
313	Une deuxième rangée de dents.
314	Plusieurs rangées...
315	(Se battre jusqu'à être mâché en morceaux.)
316	La douleur est écrasante.
317	Elle n'est même plus là.
318	Tout...
319	S'estompe...
320	En forme parfaite, ton poing entre en contact avec l'horrible œil sans paupière de la bête.
321	Sa mollesse se moule autour de toi, et un flot de sang chaud et dégoûtant, jaunâtre, se met à couler du trou.
322	Snell te fait un signe de tête tandis qu'il fait tournoyer un dernier projectile avec sa fronde.
323	Dans un claquement sonore, il le tire.
324	L'écho danse à travers la caverne, résonnant dans tes oreilles, avec le cri strident horrible du roper.
325	Tandis que le projectile le touche en plein dans le grand œil sans paupière.
326	« <b>Je te tiens.</b> »
327	Tandis que tu te retournes pour courir, les tentacules se referment autour de tes pieds.
328	« J'ai une longueur d'avance sur toi ! »
329	Littéralement. Le gobelin est déjà à moitié sorti de la caverne.
330	Tu bouges - esquivant chacune des attaques du Roper.
331	« Oh là là. Repensons celle-là. »
332	J'ai besoin d'un satané moment pour souffler...
333	Il pousse un cri strident, et se rétracte.
334	Le bruit terrible disparaît dans l'abîme.
335	Les tentacules se tordant, le Roper fuit aveuglément. Dans sa panique, il court droit par-dessus le rebord.
336	(Se remettre à respirer.)
337	Tu emplis tes poumons d'air.
338	Tes genoux sont faibles.
339	Le gobelin s'appuie sur ses genoux et grogne.
340	« C'était juste. »
341	« Mais euh... bien joué. »
342	Le gobelin te rend à contrecœur un pouce en l'air lui aussi.
343	Ça lui fait mal de faire un geste aussi ringard.
344	Mais tu l'as clairement mérité. Bien.
345	« Voyons ce qu'il y a plus loin dans cette caverne. »
