idx	french
542	Elle cligne quelques fois des yeux.
543	« Hm. Tu avais quelque chose à dire, guerrier ? »
544	Elle est charmée.
545	Oh là là. Le contrôle mental, c'est fun !
546	Snell se frotte les tempes.
547	« Oh là là. »
548	« Dites-moi quelque chose d'utile sur cette zone. »
549	« Je peux avoir votre masse ? »
550	« Vous ne seriez pas attirée par les hommes humains malingres, si ? »
551	« Vous seriez à quel point en colère si quelqu'un lançait Charme-personne sur vous ? »
552	« C'est tout. » (Rompre le sort.)
553	« La Cité d'En Bas ? »
554	« Il y a des pièges partout. Certains morts-vivants tendent à errer dans les cryptes voisines. »
555	« Les tunnels du sud sont emplis de monstres, rampant d'En Bas plus profond. »
556	« Les tunnels du nord sont plus sûrs, mais pas de beaucoup. »
557	« Il y a aussi un Crocodilus campé dans les égouts, aux dernières nouvelles. Pas le genre auquel tu veux te frotter. »
558	« Je suis sûre que ça ira pour toi, cela dit, humain. »
559	Elle rit, et te frappe dans le dos.
560	« Ce sont des HWBT. Je ne peux pas les donner. »
561	« Même si je demande vraiment gentiment. »
562	Elle rit. « Je t'aime bien, Clerc. Mais non. »
563	« Pas particulièrement. »
564	« J'aime un homme qui ne recule devant rien pour se battre pour moi. »
565	« Un qui se jette au combat pour ma seule approbation. »
566	« Cela dit, un esclave n'est pas non plus une si mauvaise idée. J'en aurai peut-être un aussi. »
567	Snell te foudroie du regard.
568	(Déglutir.)
569	« Intéressant. »
570	Elle hoche la tête.
571	« Oh, furieuse. »
572	« Il y a eu un homme vêtu de jaune qui l'a fait il n'y a pas longtemps. Si je lui mets la main dessus, je l'étranglerai. Ce serait une mort convenable. »
573	Déglutis.
574	L'étranglement, hein ?
575	NE LE FAIS PAS.
576	« Bien sûr, guerrier. »
577	« Tout danger tapi au-delà sera sûrement tué par vos mains habiles. »
578	C'est une situation agaçante.
579	Si tu passes devant elle, le charme finira par se dissiper.
580	Alors elle te pourchassera simplement et te rouera de coups.
581	Génial. Passe à travers.
582	« Parfait ! J'y vais alors. » (Passer devant elle.)
583	« Peut-être... que je ne vais pas. »
584	Elle hoche la tête, et s'écarte.
585	Au-delà, tu vois une chambre profonde, envahie de végétation, emplie de... racines.
586	Des racines, et plusieurs escargots de grêle.
587	(Regarder autour.)
588	Tu vois la chambre s'ouvrir devant toi- un vaste enchevêtrement brumeux de racines dévoilant une cacophonie de-
589	« TU CROIS POUVOIR T'ÉCHAPPER ?! »
590	Oh oh.
591	Elle arrive.
592	« ESPÈCE DE SATANÉ MAGICIEN FILOU ! »
593	Fonçant vers toi à une vitesse intense, le gobelours apparaît un instant plus tard, brandissant son arme, préparant un ample coup.
594	La dernière chose que tu vois est la masse fonçant vers ton-
595	Hein ? (Se faire ballotter.)
596	Elle projette ton demi-cadavre sur les dalles dures.
597	Montant la garde une fois de plus.
598	« Je t'arracherais volontiers la gorge, sorcier vicieux comme toi, <i>humain</i>. »
599	« Mais hélas, je n'y suis pas autorisée. Alors sois content que je t'aie simplement frappé une fois. »
600	« D-d'accord... »
601	(Peiner à se lever.)
602	Elle sourit largement, avec colère.
603	« Pas encore...! »
604	Dès que le sort se dissipe, le gobelours passe à l'action.
605	T'attrapant.
606	Par la gorge.
607	« Tu n'as aucune idée à quel point j'adorerais jeter mes ordres aux orties là maintenant. »
608	« Mais vois-tu, malheureusement je n'ai <b>pas le droit</b> d'arracher la gorge de tout vieil idiot qui vagabonde ici en bas. »
609	« Alors estime-toi béni des dieux aujourd'hui, <i>humain</i>. Car tu vis pour voir un autre jour. »
610	« D-d'accord...! »
611	(Peiner à respirer.)
612	Elle te lâche, te repoussant.
613	« Maintenant, VA ! »
614	Oui, madame.
615	Enfin. Tu as géré ça.
616	« Oui, oui. »
617	« <b>VOLEUR !</b> »
618	La main massive du gobelours se referme autour de ton poignet comme un étau.
619	La douleur. Une douleur immédiate.
620	« Tu oses me voler, <b>MOI</b> ? »
621	Sa prise se resserre. Tu sens des os se déplacer.
622	Sans honneur. Honteux. Voilà ce que tu es devenu.
623	Ça en valait la peine ?
624	Non. Définitivement pas.
625	C'est juste embarrassant.
626	« Je ne volais pas ! J'étais... simplement en train d'inspecter. »
627	« Je suis désolé. Ça ne se reproduira plus. »
628	« Lâchez-moi. Je suis un clerc de la cité. »
629	(Essayer de se dégager.)
630	« <b>Inspecter</b> ? »
631	« Tu inspectais <shake>MES BIENS</shake> ? »
632	« Je t'ai vu tendre la main, saisir, et puis tenter de TIRER <i>ceci</i>, juste devant ma face ?! »
633	« Vous avez raison. Ça ne le fera pas. »
634	« Tu es un <b>voleur</b> qui se trouve porter les couleurs de la Garde-d'Urth. »
635	« Ça rend la chose pire, pas meilleure. »
636	Elle a raison.
637	Tu tentes de te tortiller hors de sa prise.
638	Son autre main attrape ton col.
639	Maintenant tu es encore plus coincé. Beau boulot.
640	Elle te tire tout près. Assez près pour sentir son haleine.
641	De la viande. De la vieille viande.
642	« Je devrais te <i>briser les doigts</i>. »
643	« Un par un. »
644	« Moongore, peut-être qu'on peut- »
645	« <b>Silence</b>, Coursier. »
646	Snell ferme sa bouche.
647	« Faites-le, alors. Brisez-les. » (La défier du regard.)
648	« S'il vous plaît. J'ai commis une erreur. »
649	« Qu'est-ce que vous voulez ? Des couronnes ? Je peux payer. »
650	Tu croises son regard. Sans ciller.
651	Les secondes passent. Sa prise ne se desserre pas.
652	Mais quelque chose change dans ses yeux.
653	Du respect ?
654	De la curiosité, du moins.
655	Elle te relâche d'une bourrade.
656	« Tu as du cran, <i>voleur</i>. Je te l'accorde. »
657	« Mais si je te reprends... »
658	Elle passe une griffe en travers de sa gorge.
659	Message reçu.
660	Ta voix se brise. Juste un peu.
661	Elle l'a entendue.
662	Un large sourire se répand sur son visage.
663	« Tu ne le penses pas. »
664	« Si. Tu l'as fait. »
665	Elle ricane. « Tu crois que je peux être <b>achetée</b> ? »
666	Mauvais coup. Très mauvais coup.
667	« Je ne suis pas une garde municipale corrompue, <i>humain</i>. »
668	Ton compagnon te fait un haussement d'épaules impuissant.
669	« Je t'avais dit de ne pas te frotter à elle », chuchote-t-il.
670	Très utile.
671	« Dame Sageleaf a des règles sur les voleurs en territoire Halfway. »
672	Oh non.
673	« Mais je me sens... <i>généreuse</i> aujourd'hui. »
674	Elle n'a pas l'air généreuse.
675	« Tu recevras <b>une</b> gifle. »
676	Elle lève sa paume ouverte.
677	Elle est de la taille de ton visage.
678	(Se préparer au choc.)
679	(Essayer d'esquiver.)
680	Tu tentes de bouger.
681	Sa prise te maintient en place.
682	Nulle part où aller.
683	L'impact fait résonner ton crâne.
684	Des étoiles. Beaucoup d'étoiles.
685	Tu heurtes le sol. Fort.
686	« Considère ça comme un avertissement. »
687	Elle se dresse au-dessus de toi.
688	« Vole-moi encore, et je prendrai la main. »
689	Elle ne te déteste pas. Elle s'assure juste que tu ne te fasses pas de mal.
690	(Se lever lentement.)
691	(Rester au sol un moment.)
692	« Debout, voleur. Tu te ridiculises. »
693	(Se lever.)
694	Elle retourne à son poste, te toisant avec dégoût.
695	Une leçon apprise...
696	Possiblement.
697	Tu lui feras payer ça.
698	Elle, et ses bras sexy.
699	« Ne me teste plus, humain. »
700	(Hocher la tête et reculer.)
