idx	french
530	Le crâne lâche un rire dément en tournoyant dans les airs.
531	« Autre chose que tu désires ? »
532	« Comme quoi ? »
533	« Un crâne ? »
534	« Une liche ? »
535	« Mort ? »
536	« Si... beau ? »
537	Il se tait quelques secondes.
538	Manifestement une rareté une fois qu'on le fait parler.
539	« Je ne sais pas de quoi tu parles. »
540	La demi-liche est probablement dans le déni quant à toute cette histoire d'être-un-crâne.
541	Fait-il exprès d'être obtus ?
542	« Ne fais pas de lèche, Clerc ! Personne n'aime ça. »
543	« Il a raison là-dessus. D'habitude. »
544	« Ah, ça. »
545	« Longue histoire ! »
546	« Je suis là depuis les années trois-cents. »
547	« Ère Arcanique ? »
548	« Ère Divine ? »
549	« ...Ère du Déclin ? »
550	« ...Pas l'Ère des Portes, quand même ? »
551	« Bien sûr ! Quoi d'autre ? »
552	Le crâne interrompt sa rotation et se concentre sur toi.
553	« Je vais te bavarder jusqu'à t'user la peau, Clerc. »
554	Pitié. Non.
555	Il adore clairement parler. Toute question que tu poses, il y répondra.
556	« Non. Je ne suis pas si vieux. Allons. »
557	« Par les Fils, non ! Es-tu fou ? »
558	« Je ne parlerais pas avec toi si j'étais une liche de la putain d'Ère du Déclin, voyons ! J'aurais plus d'un millénaire. Et demi ! »
559	« Tu me prends pour un satané Antesépalien ? »
560	« L'Ère des Portes a commencé il y a plus de quatre <i>mille</i> ans. Réalises-tu combien peu de reliques, sans parler de créatures, subsistent de cette époque ? »
561	« Je devrais te doigter rien que pour avoir dit une chose aussi stupide ! »
562	Formulation atroce.
563	Tout bonnement épouvantable.
564	La demi-liche fait référence au Doigt de Mort. Rien d'autre.
565	Qu'est-ce que cette liche insinue ?!
566	« Où as-tu grandi ? »
567	« Qui t'a enseigné la nécromancie ? »
568	« Quel est ton plus grand accomplissement ? »
569	« Tu as des enfants ? »
570	« Cool. Ça me donne une meilleure idée de ta vie. »
571	« Dans un petit village, nommé Cree-Iv. »
572	« Nous avions des invasions barbares depuis la frontière Vourgeni chaque année. Pour les protéger, je relevais nos morts des cryptes du village. »
573	« C'étaient de sacrées batailles sanglantes, je te le dis ! Il a fallu une douzaine de têtes avant que le message n'entre dans leurs épais crânes de géants. »
574	« Un fantôme, en fait. Il hantait une ruine à l'écart de la ferme de mon père. »
575	« Il m'a mené à mon premier grimoire. M'a appris à tirer sur les Fils et a accéléré l'accumulation de mes emplacements de sorts. »
576	« Elle s'appelait Uilieena Prax. Une merveilleuse catin déjantée. »
577	« Nul besoin d'un langage aussi grossier. »
578	« Où est-elle à présent ? »
579	« Eh, ce sont ses mots à elle ! »
580	« <i>Uili la Catin Déjantée</i> ! Ne sois pas si susceptible. »
581	Le crâne fait une pirouette.
582	« Elle fut capturée par un exorciste de haut rang après que j'eus bâti mon premier escadron. »
583	« Aux dernières nouvelles, elle faisait partie de la collection personnelle d'un Prince Marchand Errant. Il la gardait dans une bouteille. »
584	« Comme si elle était un génie ou quoi. Personnellement, j'aurais opté pour un coffret raffiné. Ou une urne ! »
585	Tes entrailles se retournent à devoir écouter ses étranges récits.
586	« Oh ! »
587	« C'est un peu embarrassant, mais ça n'a rien à voir avec la nécromancie. »
588	« Pendant la guerre, je devais recevoir une citation à Thazen. Grand événement. Grande affaire. »
589	« Eh bien, ce soir-là, durant la réception, je suis parvenu à SÉDUIRE et CHARMER une belle jeune dame. »
590	« Il s'avère qu'elle était la fille d'un Arcaniste Haagin-Dim ! Tu imagines ?! »
591	« Alors évidemment je l'ai épousée sur-le-champ. Mon beau-père a veillé à ce que je grimpe jusqu'aux enfers et retour au cours de la décennie suivante. »
592	« M'a introduit au cœur du Cercle Arcaniste. Jusqu'à l'accident, bien sûr. »
593	« Tu as épousé plus haut que toi, et c'est ça ton plus grand accomplissement ? »
594	« Alors... qu'as-tu fait pour mériter cette citation ? »
595	« Quel est ton plus grand accomplissement nécromantique, alors ? »
596	M-« Parle-moi de cet accident qui est le tien. »
597	« La politique arcaniste se gagne dans la chambre à coucher, pas sur le champ de bataille. »
598	« Ne t'inquiète pas, il y avait un amour véritable entre Accalia et moi. C'était une grande scribe de l'Ère, cette femme glorieuse. »
599	« Nous n'avons divorcé qu'après un SIÈCLE d'état de liche. Comprends-tu à quel point c'est rare ?! »
600	« C'était de l'AMOUR, ça oui ! »
601	Quelle romance morbide.
602	C'est... étrangement impressionnant, oui.
603	Pourrais-tu imaginer cent ans de mariage ? Horrifiant.
604	« Aux dernières nouvelles, elle dirigeait une faction marchande à Fell Tire. »
605	Il claque sa langue inexistante.
606	« Que les dieux soient damnés, cette dame me manque. Son corps, oui, mais son <shake>ESPRIT</shake>... »
607	Étrangement idéaliste pour une liche arcaniste.
608	Il a été touché par la corruption féminine. Pas étonnant qu'il ait sombré dans l'état de demi-liche.
609	« Ah. Le meurtre, surtout. »
610	« Une fois maîtrisés les emplacements de sorts de niveau 9, je suis parvenu à créer mon propre sort de Rappel à la Vie personnalisé. »
611	« Il me permettait de diriger une centaine de Zombies à la fois. Et surtout- il leur restait à tous des fonctions motrices de base. »
612	« Ils pouvaient utiliser des <i>outils</i>. Des fusils. Des baguettes. Des objets magiques simples. »
613	« Ça m'a coûté cher, mais j'ai tenu la ligne seul à Gôrmisol pendant trois jours d'affilée. »
614	« Des cadavres à perte de vue. C'était le bon temps. »
615	Il paraît nostalgique. Il est manifestement maléfique ou dément.
616	« Oh, facile. »
617	« J'ai dirigé l'animation d'une draco-liche. »
618	« Une draco-liche ? »
619	« Ça ne me dit rien qui vaille. »
620	« C'est radical. »
621	« Une draco-liche. Oui ! »
622	« Alors tu es plus futé que tu n'en as l'air. »
623	« Ça l'est assurément. Même à l'époque ! »
624	« Ychimillion-Ravad. Une enfant d'Esuth. Pas de celles dont on parle dans les livres d'histoire, mais elle avait du caractère, ce dragon. »
625	« Je n'étais pas un habitué de la communauté des cultistes de dragons, mais mon expertise de liche les a menés à m'engager. »
626	« Je l'aurais fait gratuitement, honnêtement. »
627	Il lâche un ricanement sinistre.
628	« Au final, nous avons réussi. Ce fut mon plus grand accomplissement, Clerc. »
629	« Créer l'une des créatures les plus redoutables à avoir jamais foulé la Côte. »
630	« Qu'est-il arrivé au dragon ? »
631	« Ça semble irresponsable. »
632	« Oh, dûment noté. J'ai subi de graves brûlures durant l'expérience. »
633	« Ça en valait totalement la peine, cela dit. »
634	« Je ne divulguerai évidemment pas le secret de l'état de draco-liche, mais sois assuré qu'Ychimillion a traversé l'enfer pour atteindre sa nouvelle forme. »
635	« Ce fut une tragédie, ce que ces Génie-Templiers lui ont fait, à elle et à son armée. Sinon elle aurait aisément régné sur une cité ou deux à l'heure qu'il est. »
636	« Des Génie-Templiers ? »
637	« Compris. » (Comprendre.)
638	« Bah. Des guerriers déjantés venus de Kargamesh. C'était une grande affaire il y a cent ans. »
639	« J'aime bien les dragons, tu sais. Les mortels nous admirent d'en bas. Les dieux nous méprisent d'en haut. Les dragons nous traitent en égaux. »
640	« Du moins les sages, héhéhé. »
641	« Cette liche va parler toute la nuit, on dirait ! »
642	« Ça ne vaut vraiment pas la peine d'en trop parler. »
643	« Après que moi-même et ma chère épouse eûmes tous deux atteint l'état de liche, j'ai commis quelques faux pas dans les manœuvres politiques. »
644	« J'ai mis le pied où il ne fallait pas, pour ainsi dire. Toute ma maison dissidente s'est fait exiler de la Coalition Haagin-Dim. »
645	« Une chose en entraînant une autre, blabla, j'ai fini en Askanii. Le Seigneur de la Forteresse m'a invité à séjourner un temps. J'ai fait du travail indépendant. Tu sais, des trucs de père fraîchement divorcé. »
646	« Une fois Urth arrivé, j'ai fini par travailler avec quelques-uns de ses paladins. Jamais rencontré le bonhomme, mais son allure me plaisait. »
647	« La Forteresse de Verdune. »
648	« Tu sais, le château ténébreux et ésotérique large de plusieurs lieues ? »
649	« Oh oui. Celui-là. Jamais mis les pieds. »
650	« Ça a l'air d'un donjon dément. »
651	« Je ne le recommande pas. »
652	« Le Seigneur m'a contacté, il cherchait des nécromanciens pour ajouter quelques nouveaux tours. »
653	« Qui est ce "Seigneur" ? »
654	« Aucune idée. Mais il payait bien, et me laissait étudier les trucs déments qui s'y passaient. »
655	« J'ignore toujours ce qu'est réellement la Forteresse. Mon hypothèse professionnelle serait qu'il s'agit d'une Poche Ésotérique devenue folle. Comme une tranche d'énergie négative pure qui a atterri en plein Askanii, et ne peut échapper à sa bulle. »
656	« Une des nombreuses étranges merveilles de la Côte, tout simplement. »
657	La Forteresse de Verdune est un lieu prisé des explorateurs de donjons.
658	Beaucoup de trésors à y trouver. Chaque fois qu'une brèche s'ouvre.
659	Quand la Forteresse s'ouvre, il y a toujours une nuée de marchands qui plantent leur camp devant l'entrée.
660	Maintes grandes bêtes à rencontrer et vaincre dans ce légendaire et maléfique donjon.
661	Tu devrais t'y rendre un jour.
662	« Une douzaine, à peu près. »
663	« Quoi ? Vraiment ? »
664	« Productif. »
665	« Merci. »
666	« Mon épouse Accalia - ex-épouse - était un membre éminent de la SRM, la Société de Reproduction Magocrate. »
667	« Elles étaient à l'avant-garde des Magies de la Femme d'Abord. Tu sais, le genre de trucs qui transforme toute l'affaire d'enfanter et/ou d'élever en une partie de plaisir. »
668	« Je ne me suis jamais entendu avec ces guenaudes, mais elles m'ont laissé avoir deux fils, alors c'est déjà ça. »
669	« Insinues-tu que les fils valent mieux que les filles ? »
670	« Ça ressemble à du <i>féminisme</i>. Je croyais que les Arcanistes étaient des patriarches à l'ancienne ? »
671	« Beau boulot, mon frère. »
672	M-« Qu'est-il arrivé à tes enfants ? »
673	« Pas vraiment, on pourrait soutenir qu'ils sont bien moins de tracas. »
674	« Mais les guenaudes de la SRM avaient bel et bien un dessein, tu sais. Plus de filles, plus de membres. »
675	« Je ne suis pas fou. »
676	« Oh, absolument ! »
677	« Tant que la SRM se concentrait sur la fourniture de population parmi les maisons, tout allait bien. Dès qu'elles se sont mises à répandre la contraception et des idées de libération féminine ? »
678	Il caquette. « Ces guenaudes ont été durement réprimées vers la fin. Leur ralliement à la Révolution fut l'un des principaux facteurs de la chute de l'empire. C'est du moins ainsi que je le vois. »
679	« Une <i>femme bafouée</i>, et cetera, et cetera, et cetera. »
680	Il se tourne et te fixe. « Es-tu féministe, Clerc ? »
681	Ton compagnon gobelin se tourne aussi pour te regarder.
682	Il n'y a aucune femme dans les parages, alors la réponse importe peu.
683	Bien sûr que oui. Tu as été élevé pour être bon envers les femmes.
684	Non. Tu n'adhères pas à ces notions de domination féminine.
685	La femme est effrayante.
686	La femme est puissante.
687	Le suffrage des femmes est important, évidemment. Dis juste oui.
688	En toute honnêteté, tu n'aurais jamais imaginé, pas une seconde, qu'une demi-liche te poserait un jour cette question.
689	« Oui. Je suis un féministe <i>masculin</i>. Ça pose problème ? »
690	« Non. Je ne suis pas féministe. »
691	« Je suis partagé. Les femmes devraient avoir certains droits, mais pas tous. »
692	(Hausser les épaules.) « Je ne suis même pas sûr de ce que signifie le féminisme. »
693	« Ah ! Tu en es un aussi ? »
694	« Bon Clerc ! Vois-tu, je suis moi-même, aussi, un féministe. »
695	« J'ai toujours considéré les femmes comme une classe de gens parfaitement capables de logique et de raison magocratiques. »
696	« Et je sais que c'est controversé à dire, mais il <b>devrait</b> être illégal de les garder enchaînées. Jamais aimé ça, honnêtement. »
697	« Enchaînées ?! »
698	« ...Bien ? »
699	« Tu es féministe ? Alors je ne le suis <i>pas</i>. Je change d'avis. »
700	« Je sais. Barbare. »
701	« Tout à fait. »
702	Le crâne caquette.
703	« C'est quoi cette absurde pression-des-pairs à l'envers ?! »
704	« Je n'ai jamais vu pareille chose. Incroyable ! »
705	« Ah ! Alors tu es anti-femmes ? »
706	« Ce n'est pas ce que ça signifie. »
707	« Plus ou moins, oui. »
708	« Pas tous ? »
709	« Non. Ce serait injuste. »
710	« Lesquels ? »
711	« Oui, Clerc. Lesquels devraient-elles avoir ? »
712	« Les mêmes que les hommes. »
713	« Le vote. Et des trucs comme ça. »
714	« Je ne sais pas, les bons ? »
715	« À peu près la moitié de ceux des hommes. »
716	« Un dixième de ceux des hommes. Ça me semble bien. »
717	« J'ai l'impression de m'être enferré dans mes propres paroles, là. »
718	« Bah. Ça fait un peu beaucoup. »
719	« Oh ! C'est vrai, je me souviens. Vous autres avez une sorte de démo-cratie en marche. »
720	« Truc de fou. Bonne chance avec ça ! »
721	« Un peu vague, mais soit. »
722	« La moitié ? J'imagine que ça devrait suffire. »
723	« Un peu faible, il me semble. »
724	« Ça, pour sûr. »
725	« Ah ! Le sens a beaucoup changé au fil des ans ! »
726	« Personnellement, je le vois comme une question légale : les femmes ne devraient pas être des biens. »
727	« Ça me paraît bien. Peut-être que je suis féministe. »
728	« Oh. Ouais, ce n'est pas vraiment ce que féministe veut dire aujourd'hui. »
729	« Je suis assurément féministe dans ce cas. »
730	« Hm. Je ne suis pas féministe dans ce cas. »
731	« Mm, je vois. Je vois. Les choses changent, après tout ! »
732	« Un pur et dur, hein ? Jamais aimé votre engeance. Et les femmes non plus ! »
733	« L'esclavage devrait être réservé aux basses classes, de façon égalitaire. Hommes, femmes, enfants, peu importe. Chaque paysan sans valeur devrait être gardé enchaîné sur une base parfaitement égale. »
734	« J'ai lu de la vraie littérature féministe, comme tu peux le constater. »
735	« Ce n'est pas... en fait, laisse tomber. »
736	« L'esclavage est illégal dans l'ensemble, tu sais. »
737	Le crâne caquette. « Je suis cultivé dans l'ensemble, pour être juste. »
738	Il rit. « Et tes serviteurs invisibles sont partis monter des affaires, c'est ça ? »
739	« Bien vu. Tu es un vrai comique. »
740	« Bref. Tu m'interrogeais sur mes <i>enfants</i>. »
741	« Accalia a fait le plus gros du travail, bien sûr. Mais ma cont<shake>rrrrr</shake>ibution ne saurait être oubliée ! »
742	De grosses charges, assurément.
743	C'est un sujet inepte.
744	« Je crois que certains ont survécu à la chute. »
745	« Mon sang n'était pas assez éminent pour être persécuté par filiation chez les Errants. En même temps, ce n'est pas comme s'ils avaient reçu le moindre héritage... »
746	« Logiquement, je devrais avoir quelques arrière-petits-enfants éparpillés à travers Diminorii. »
747	« Ou pardon, comment ça s'appelle maintenant ? Reeds ? »
748	« Nom stupide, si tu veux mon avis. Ils auraient dû l'appeler "Striderii" ou quelque chose comme ça. Ça aurait collé à l'image. »
749	« Profite de la vue ! »
750	« Charmant salaud ! »
751	« Je lui ai infligé une sévère torsion testiculaire, une fois ! J'ai du <i>mal à croire</i> qu'il m'ait jamais pardonné. »
752	LE. MAL. PUR.
753	TERRASSE CET ENNEMI. MAINTENANT !
754	Le crâne lâche un rire maniaque.
755	« C'est quoi ce bordel ?! Pourquoi diable ferais-tu ça ? »
756	« Comme ça, de nulle part ? Pour rigoler ? » (Essayer d'imaginer se faufiler derrière quelqu'un et faire le petit tour vrillé.)
757	(Grimacer.)
758	« C'est pas comme s'il ne l'avait pas mérité. »
759	« Non, non ! »
760	« On avait une petite guerre en cours, d'accord ? »
761	« Je venais de quitter mon poste à la Forteresse de Verdune. Il y a une trentaine d'années je crois, juste quand ton peuple d'Urth commençait à devenir assez audacieux en amont du fleuve Torna. Alors j'ai décidé de me faufiler dans ta cité ! C'est là que je l'ai vu. »
762	« Un vieil adversaire : Visken ! J'ai aussitôt reconnu sa sale gueule, et sa putride ingénierie des âmes. »
763	« Tu es venu à Norvik il y a trente ans ? »
764	« Quel âge a donc Visken, alors ? »
765	« Quelque chose comme ça. »
766	« Aucune idée. Peut-être cent ans ? Ou deux cents ? »
767	« Quoi qu'il en soit, j'ai décidé de le tuer et de prendre sa place parmi les mortels de Norvik. »
768	« Quelques duels magiques et tentatives d'assassinat plus tard, nous étions dans l'impasse. Quoique je verrais plutôt ça comme moi me lassant de le traquer sans cesse. Lui et ses <i>sbires</i>. Nos batailles ont pourtant pris fin quand un vampire local s'est mis à nous chercher des noises à tous deux. Il menaçait de nous démasquer. Alors on s'est associés ! »
769	« L'alliance du siècle ! Ou de cette décennie, du moins. »
770	« Vous avez combattu un... <i>vampire</i> ensemble, tous les deux ? »
771	« Les vampires existent ? »
772	« Tu es plus faible qu'un vampire ? »
773	« Ce fut un duel épique des destinées ténébreuses. »
774	« Bien sûr qu'ils existent ! Ils sont juste bien plus prudents de nos jours. »
775	« Hé ! Les vampires sont vraiment puissants, tu sais ?! »
776	« Et je n'étais pas exactement au sommet de ma <shake>prrrima</shake>-forme après toutes ces batailles contre Visken. »
777	Le crâne rebondit dans tous les sens. « Ensemble, cependant, le vampire fut aisément éliminé. »
778	« Dans la foulée, nous avons décidé de collaborer. Visken m'a même aidé à obtenir ce charmant réduit pour moi tout seul. »
779	« Nous partageons nos recherches de temps à autre, et œuvrons ensemble à percer le mystère de... »
780	Il s'arrête.
781	« Je m'emballe. Parlons d'autre chose. »
782	« Es-tu devenu un crâne durant cette bataille contre le vampire ? »
783	« Qui était le vampire ? »
784	« C'est quoi cette histoire de recherches ? »
785	M-« Bon. J'ai d'autres questions. »
786	« Hm ? »
787	Il fait un mouvement qui pourrait s'interpréter comme un haussement d'épaules.
788	« Je suis un peu osseux, mais un crâne ? Ne sois pas absurde. »
789	La demi-liche est manifestement inconsciente de sa propre situation.
790	Soit il délire, soit un effet ésotérique quelconque a été apposé sur ses souvenirs.
791	Hm. Un sort d'altération de la mémoire lancé par Visken, peut-être ?
792	Cette liche est-elle une idiote ? Une sotte ?
793	« Thomas Darrow, tel était son nom. Un noble, ce qui rendait la chose bien plus dangereuse. »
794	Il prétend qu'un Darrow était un vampire ? Diffamation, à coup sûr.
795	Espérons-le.
796	« Nous l'avons abattu sans que personne ne se doute de rien ! Je ne devrais peut-être pas dire ça tout haut. Mais bah, qu'importe ?! »
797	La mort mystérieuse de Thomas Darrow a fait couler beaucoup d'encre dans les gazettes il y a une quinzaine d'années, quand tu étais enfant.
798	Ah. Thomas Darrow. Voilà donc ce qu'il est advenu de l'oncle perdu de la Maison Darrow.
799	« Rien. Ce n'est rien. »
800	Il n'en dit pas plus.
801	« Mm. Demande librement, Clerc. »
802	« Rien ? Littéralement rien ? À propos d'un quelconque salon de thé ? »
803	« Tu sembles simplement plutôt bien informé de ce qui se trame en ville. »
804	« Je reçois des nouvelles parfois, mais je ne sais pas. »
805	« Amusant qu'il ait explosé, cela dit ! »
806	« Je ne dirais pas que c'était amusant. »
807	« Oui. Très amusant. J'adore quand les salons de thé explosent. »
808	« Je n'ai pas d'opinion sur l'explosion en elle-même. Je m'intéresse plutôt au <i>pourquoi</i> de l'explosion. Est survenue. Et ainsi de suite. »
809	« Pas vrai ? Amusant ! »
810	« C'était probablement un magicien renégat. Ou une mésaventure d'objet magique quelconque. »
811	« Chaque fois qu'un Collier de Boules de Feu était passé en contrebande des cités flottantes jusqu'aux paysans, ils trouvaient toujours le moyen de se faire exploser de la manière la plus spectaculaire. »
812	« Hilarant ! »
813	« C'était courant ? »
814	« Pourquoi les cités flottantes n'explosaient-elles pas ? »
815	« Des défenses anti-magie. Et une g<shake>rrrrrr</shake>ande architecture. »
816	« Il y avait parfois des ratés, bien sûr. Mais c'était étonnamment rare. Et... »
817	« Bah. Ce n'est pas tous les jours qu'un village explosait en boule de feu. Ces colliers avaient de la valeur. Mais parfois quelqu'un en détournait un du front- ou d'un atelier d'usine. »
818	« Je n'ai jamais trop été porté sur la magie d'Évocation pour cette raison. Trop facile. »
819	Il ricane, d'une façon sinistre.
820	« Bah. Voter va à l'encontre de mes convictions idéologiques. »
821	« La démocratie ne fonctionne pas. Ça n'a jamais été le cas, ça ne le sera jamais. »
822	« Pourquoi dis-tu ça ? »
823	« Je suis entièrement d'accord. »
824	« Tu as tort. »
825	« Tu as vu des signes aussi, alors. »
826	« Pourquoi ? Quel est ton argument ? »
827	« Le peuple parviendra à une opinion moyenne et parfaitement acceptable au bout du compte. »
828	« Un peuple libéré fera les bons choix pour lui-même, et pour les siens. »
829	« Le gouvernement juste, divinement choisi, sera mis aux commandes, car Urth ordonne à son peuple de voter. »
830	« Les gens sont tout bonnement trop stupides. »
831	« En moyenne. <i>Statistiquement</i>. »
832	« La magocratie, ou la technocratie pourraient marcher. Par les enfers, même l'oligarchie a ses usages- regarde les Errants. »
833	« Mais la vraie démocratie est insensée. Elle peut aider à lancer ces autres formes de gouvernance, plus puissantes. »
834	« Mais une démocratie vraie et permanente ? Un fiasco total ! »
835	« Attends un peu de voir. »
836	« As-tu vu la "vraie" démocratie à l'œuvre ? »
837	« Quelle forme de gouvernance préfères-tu, alors ? »
838	« Un peu. Certains États pré-arcanistes avaient des conventions démocratiques assez formelles bien établies. »
839	« Ils furent dévorés, consumés par la puissance de la magocratie. Ils ne pouvaient encaisser les changements rapides et la force extrême des gouvernements plus directement contrôlés. »
840	« La seule raison pour laquelle une puissance magocrate ne s'est pas retrouvée au sommet à la fin de la Guerre de la Côte, c'est le Reflux grisant de Jor. »
841	« La magocratie, bien sûr ! La domination par ceux qui détiennent des pouvoirs arcaniques divins apporte une fortune intense au monde. »
842	« Et la Guerre de la Côte ? »
843	« D'accord. J'aime la Magocratie aussi, puisque je suis un Magicien. »
844	« La survie du plus apte. »
845	De la folie.
846	« La seule raison pour laquelle il n'y a pas eu de vainqueur magocrate au sommet ensuite, c'est le Reflux grisant de Jor. »
847	« Un jour, peut-être lanceras-tu toi aussi des sorts de niveau 10, et dirigeras-tu le monde. »
848	« Si Jor met fin à ce Reflux grisant. »
849	« Terriblement agaçant. »
850	« Le Reflux ? Quoi ? »
851	« Bien sûr. »
852	« Tu n'en as pas entendu parler ? »
853	« Le... »
854	« Le Reflux Ésotérique. »
855	Un terme ésotérique désignant le drainage de la magie de haut rang hors du Royaume de Jor. L'absence de magie de haut rang est souvent tenue pour acquise aujourd'hui, en raison de la haine générale des Arcanistes, après la Guerre de la Côte.
856	Il parle de l'absence de magie puissante dans notre monde.
857	« Le drainage. »
858	« L'absence de magie. »
859	« On peut discuter de théorie politique toute la journée- mais si le Reflux n'était pas survenu, les Arcanistes régneraient encore sur la Côte. Il n'y a pas à débattre là-dessus. »
860	« Grâce en soit rendue aux dieux. Vous autres étiez un fléau pour notre royaume. »
861	« Ce fut une tragédie. J'espère que la magie redeviendra ce qu'elle était. »
862	« Je pense quand même que les Errants auraient fini par l'emporter. Je vais voter pour eux, d'ailleurs. »
863	« Les dieux vous auraient précipités à bas de vos trônes, au bout du compte. Tu le sais. »
864	« Tu n'y étais pas, aussi ne te blâmerai-je pas pour ton ignorance. »
865	« Crois-moi. Nous avons fait des merveilles pour la Côte. Apporté l'industrialisation ésotérique à une terre de féodalité barbare. »
866	« Alors nous partageons le même rêve. Un jour. Un jour. »
867	« Les oligarques sont puissants, mais seulement quand nous, les mages, pouvons être asservis par la monnaie. »
868	Le crâne lâche un rire étonnamment chaleureux.
869	« Je vais voter pour les Nationalistes, d'ailleurs. Béni soit Urth. » (Prendre une pose de prière.)
870	« On verra. Une fois que la marée tournera. »
871	« Vous, les Clercs, et vos interventions divines. » Il secoue son... crâne.
872	« Ouais, ouais. »
873	Il y a là une question profonde.
874	Cette demi-liche détient un grand savoir, malgré sa nature démente.
875	Demande-lui. Qu'est-ce que le Reflux ? Vraiment ?
876	Certains se demandent si cet estompement magique aurait pu causer la fin d'Urth.
877	Il n'est pas vraiment bien vu de s'enquérir de telles choses. Mais c'est une question légitime.
878	« Je dois te le demander- selon toi, qu'est réellement le Reflux ? »
879	La demi-liche tournoie dans les airs, avant de se poser sur l'autel.
880	« Je dis la même chose que la plupart des Arcanistes rationnels disaient, à l'époque de sa découverte. »
881	« <i>Jor est vivant</i>. »
882	« Il nous hante. Il reprend ce qu'il a donné avec ses Fils. »
883	« Par plaisanterie, par châtiment, ou en cadeau ? Qui sait. »
884	« Personnellement, je suis furieux contre lui. S'il est effectivement encore là, à nous observer. »
885	« C'est... quelque chose. »
886	« Je ne sais que penser. »
887	« Intéressant. » (Trouver ça intéressant. Intérieurement.)
888	Le crâne s'élève de nouveau lentement dans les airs, dans l'attente d'une autre question.
