idx	french
47	Une ligne est tracée, à mi-chemin vers les Étendues. Elle indique : <i>la Brèche Frontalière</i>.
48	Tu as entendu parler de ce lieu et de sa beauté.
49	Peut-être qu'un jour tu le verras toi-même.
50	Tu le fais, révélant les quatre autres bandes. Celles les plus éloignées de ta bande natale.
51	Tu vois Hae'Xi, Kargamesh, Fell Tire, et Ym...
52	Les bandes inférieures. Elles sont toutes forgées dans la folie et le mal.
53	Faux. C'est là une idée perpétuée par l'arrogance humaine.
54	Le terme « bandes inférieures » lui-même est une insulte aux merveilleuses cultures et aux peuples qui y vivent.
55	Tu n'as jamais réellement vu ces bandes, alors... qui sait comment elles sont.
56	Kargamesh a un thé génial.
57	(Regarder Hae'Xi.)
58	(Regarder Kargamesh.)
59	(Regarder Fell Tire.)
60	(Regarder Ym.)
61	(Regarder la Mer de Jor, le sommet de la demi-sphère.)
62	Pourquoi est-ce un hémisphère, déjà ?
63	(La faire retourner.)
64	<i>Hae'Xi</i>. Une jungle grandiose, avec une poignée de chaînes de montagnes divisant la bande en une spirale.
65	On dirait une gueule.
66	Tout en volutes !
67	Plusieurs parties de cette carte sont dessinées de façon très abstraite.
68	Nous n'avons pas d'informations correctes sur de larges pans de cette bande.
69	Il est simplement trop dangereux de la cartographier correctement.
70	Ou il y a des gens qui ne souhaitent pas partager le savoir de leur foyer...
71	L'un des rares points réellement marqués est le Lac Cujah, près de la frontière avec Vourgeni.
72	<i>Kargamesh</i>. Deux vastes déserts, avec des poches de vert magique çà et là.
73	La savane rocheuse de l'ouest et les dunes à perte de vue de l'est.
74	Divisés par la vaste rivière-ravine, <i>la Baie des Quatre</i>. À la pointe de laquelle se dresse la légendaire cité d'Ukkul.
75	Elle est aussi marquée de vastes symboles pour d'autres ravines de l'Undercoast, qui relient les diverses cités.
76	La terre exotique stéréotypée par-delà la Côte.
77	Tu as lu maint récit se déroulant dans cette contrée merveilleuse.
78	<i>Le Sable de l'Orient.</i> Et... <i>Serpents d'Émeraude.</i>
79	Des histoires d'hommes, s'efforçant de conquérir les hordes étrangères et leurs terres.
80	Glorieux.
81	Tu les as toujours plutôt gardés en mémoire comme traitant de la <i>connexion avec l'étranger</i>.
82	Comment nous pouvons tous apprendre de ceux qui sont différents.
83	Tout ce combat contre les Maux Élémentaires allait assurément à l'encontre de ce message.
84	<i>Fell Tire</i>. Des plaines rouges et blanches, avec de grandes forêts à l'est, et des déserts à l'ouest.
85	Trait merveilleux de la carte, on peut réellement distinguer le cadavre de Gorgorian tel qu'il gît sur la Baie de Bloodcity.
86	Un repère véritablement fascinant.
87	Une de ces merveilles du monde qu'il faut voir une fois avant de mourir.
88	Un lieu de diablerie. Nul besoin même de penser à un tel endroit.
89	<i>Ym</i>. La Bande Murée. De larges portions de la carte sont vierges.
90	Elles sont marquées : <i>le Mur Intérieur d'Yggeria</i>.
91	Tu connais fort peu de cette terre.
92	Comme tout le monde.
93	Tu sais bien que les Yobukodori sont originaires de cette Bande.
94	C'est peut-être là que Drummer voulait aller.
95	Cela dit, il n'est probablement pas <i>si</i> stupide.
96	<i>La Mer de Jor</i>. La moitié supérieure bleue de l'hémisphère.
97	Au-dessus de la bande de terre, tu vois un millier de petites îles et îlots marqués, ainsi que les routes commerciales communes.
98	Mais plus tu montes, moins il y a de marques sur le bleu.
99	Seules les Îles Lointaines s'y trouvent.
100	Tout en haut on lit : <i>la Pointe de Jor</i>.
101	Au-delà, au large de la Côte de Hae'Xi, tu vois <i>Salto del Sapo Alegre</i>. Et sous Reeds tu vois le texte <i>la Lisière du Milieu</i>.
102	Ceci est un hémisphère-marin. Il existe aussi des globes entiers qui dépeignent la terre plus en détail.
103	Cependant, comme il n'y a nul consensus sur les distances exactes - entièrement dû aux natures ésotériques instables tant des terres que des mers - que les gens voient le Royaume de Jor comme un hémisphère ou un globe dépend des usages.
104	Ce n'est pas toujours dépeint ainsi. Si tu regardes à l'autre bout de la pièce, tu peux voir une version en globe entier également.
105	Cependant, la représentation savante moderne du monde est bel et bien un hémisphère, purement pour des raisons pratiques. Le voyage à travers les parties plus profondes de la Mer de Jor peut se faire par des arcs à travers l'Océan. Tandis que le voyage par voie terrestre - du genre qui approche de quelque façon les Étendues Sans Fin - se soldera probablement par une errance en longues marches.
106	C'est assez facile à comprendre.
107	C'est extrêmement difficile à comprendre. Tu as passé des mois à étudier la géographie ésotérique aux Tours.
108	Tu le fais, voyant les quatre bandes les plus proches de toi.
109	Émotionnellement, du moins.
