idx	french
153	Tu te tiens dans la chambre des Racines.
154	Lord Rekm s'est déplacé ici avec sa famille.
155	Plusieurs Escargots de Grêle plus petits se pressent autour du patriarche massif.
156	L'air est froid. Glacial, même.
157	À ton approche, les pédoncules oculaires du grand escargot se focalisent sur toi.
158	Un cliquetis. À la fois faible et fort.
159	De la reconnaissance.
160	(S'approcher de Lord Rekm.)
161	(Compter les escargots plus petits.)
162	« Porte-toi bien, Lord Rekm. »
163	Tu t'approches du massif escargot.
164	Les plus petits s'écartent légèrement.
165	Te faisant de la place.
166	Le cliquetis s'intensifie.
167	Un salut, peut-être.
168	« Ouais. Les Racines ont de bons taux d'humidité. Et il y fait assez froid pour eux sans être trop froid pour nous. »
169	« Dame Sageleaf est loin d'être ravie. Mais elle le permet. Pour l'instant. »
170	Tu les comptes attentivement.
171	Cinq. Non, six Escargots de Grêle plus petits.
172	Son escargotoire. Ses enfants.
173	Tous libérés de l'hibernation.
174	Le cliquetis se transforme en mots à mesure que ton sort prend effet.
175	« Petit... ami... »
176	« Tu... nous as libérés... »
177	La voix de Lord Rekm est lente. Délibérée.
178	Comme si chaque mot lui coûtait un grand effort.
179	« Je t'en prie, Lord Rekm. »
180	« Comment te sens-tu ? »
181	« Vas-tu rester ici ? »
182	« As-tu besoin de quelque chose ? »
183	« C'est tout pour l'instant, Lord Rekm. Et encore une fois, merci pour cette pierre précieuse. » (Rompre le sort.)
184	« C'est tout ce que je voulais dire. »
185	« Reconnaissants... nous sommes... »
186	« Mes enfants... ils te remercient... »
187	Les escargots plus petits cliquettent à l'unisson.
188	« Chaud... plus chaud... »
189	« Le sommeil froid... s'estompe... »
190	« Bientôt... nous bougeons de nouveau... »
191	« Pour l'instant... oui... »
192	« Ce lieu... il est bon... »
193	« Humidité... ténèbres... paix... »
194	« Nous allons... rester... »
195	« Non... petit ami... »
196	« Tu as... assez donné... »
197	« Nous sommes... satisfaits... »
198	« Le petit... gaillard... mérite... récompense... »
199	L'escargot géant dévoile lentement quelque chose de brillant depuis sa bouche.
200	« Trésor... de... famille... »
201	Tu mets la main sur une pierre précieuse gluante.
202	« Nous sommes... éternellement... reconnaissants... »
203	Snell fusille du regard la gemme géante.
204	Puis il te fait un pouce en l'air.
205	« Merci, Lord Rekm. » (Rompre le sort.)
206	Les mots se fondent de nouveau en cliquetis.
207	Lent. Rythmique.
208	Paisible.
209	Un profond cliquetis émane de l'Escargot de Grêle tandis que le tintement ésotérique du sort s'estompe.
210	Un cliquetis qui se transforme lentement en une phrase.
211	« Petit... gaillard... »
212	« Tu es... un ami...? »
213	« Oui, je le suis. Je suis un ami. »
214	« Je suis pas ton ami, mon gars. »
215	« Je crois pas qu'on devrait déjà poser d'étiquette là-dessus. »
216	« Un ami. »
217	« Pas un ami. »
218	« Mais pas... un ennemi ? »
219	« Je suis pas ton ennemi, mon pote. »
220	« Je suis à peu près un ennemi, je crois. »
221	« Je suis quelque part entre les deux. Je crois. »
222	« Bien sûr que non. Ce serait bien trop noir et blanc. »
223	« Oh... »
224	« Pas... d'étiquettes... »
225	Le marmonnement de l'escargot résonne à travers la caverne.
226	« Je... suis REKM. »
227	« SEIGNEUR REKM-NAMMU. Tu... te tiens devant... une âme solennelle... »
228	« Tu es une <i>âme solennelle</i> ? Pourquoi ? »
229	« Le <i>Seigneur</i> de quoi ? »
230	« Comment as-tu fini ici ? »
231	« Tu votes quoi à l'élection ? »
232	« Sais-tu quoi que ce soit qui pourrait m'aider, en ce qui concerne le mystère du salon de thé qui a explosé ? »
233	« C'est tout ce que je voulais demander. » (Rompre le sort.)
234	« Je suis... piégé... »
235	« Le froid... il me retient... »
236	« Je dors... mais pas dors... »
237	« La glace ésotérique... me lie... »
238	« Mes enfants... ils dorment aussi... »
239	« Nous ne pouvons... bouger... »
240	Une demi-hibernation.
241	Son propre froid ésotérique l'a piégé.
242	Une boucle de rétroaction de magie et de glace.
243	« Seigneur... de mon escargotoire... »
244	« Mes enfants... au nombre de six... »
245	« Ils sont... encore petits... »
246	« Mais ils vont... grandir... »
247	« Comme moi... j'ai grandi... »
248	Un escargotoire. Une famille d'escargots.
249	Tous piégés dans la même hibernation.
250	« Je... me suis endormi... »
251	« Dans ce couloir... il y a des mois... »
252	« Quand je me suis réveillé... je grandissais... »
253	« Plus grand... et plus grand... »
254	« Et plus froid... et plus froid... »
255	« Le froid ésotérique... il se nourrit de lui-même... »
256	« Maintenant... je ne peux bouger... »
257	« Ne peux réchauffer... ne peux m'éveiller... »
258	Une boucle tragique.
259	Sa propre magie le piégeant.
260	Tu pourrais peut-être aider.
261	Si tu comprends assez bien les poches ésotériques.
262	« Une élection...? »
263	« Qu'est-ce qu'une... élection...? »
264	« C'est quand les gens choisissent leurs dirigeants. »
265	« Laisse tomber. C'est compliqué. »
266	« Choisir...? »
267	« Nous ne... choisissons pas... »
268	« Les forts... ils dirigent... »
269	« Les anciens... ils guident... »
270	« C'est... la voie... »
271	« Compliqué... oui... »
272	« Mais si... je dois voter... »
273	« Je vote pour... quiconque aide les escargots... »
274	« Nous sommes... oubliés... »
275	« Toujours... oubliés... »
276	« Le salon... de thé...? »
277	« Je ne... connais pas ça... »
278	« Je ne connais que... le froid... »
279	« Et le sommeil... »
280	« Et le lent... pivotement... »
281	Les mots de l'escargot se transforment lentement de nouveau en un cliquetis solennel.
